Number,Date_Time,info,source,Core_info_final,year
553077435198373888,2015-01-08 06:35:10+00:00,How to know when it's more than just the blues: 10 signs you should see a doctor for depression --&gt; http://ow.ly/GIoBG,goodhealth,How to know when it's more than just the blues: 10 signs you should see a doctor for depression --&gt; ,2015
553043468353040384,2015-01-08 04:20:12+00:00,12 strange-but-true health tips you NEED to know: http://ow.ly/GIlyw,goodhealth,12 strange-but-true health tips you NEED to know: ,2015
553033429236060160,2015-01-08 03:40:19+00:00,Try these soothing stretches for less stress and better flexibility: http://ow.ly/GIkc9,goodhealth,Try these soothing stretches for less stress and better flexibility: ,2015
552999416098209792,2015-01-08 01:25:09+00:00,TOMORROW: Join us at 3 pm EST to #TalkNutrition with @CynthiaSass! We'll help you stick to your resolutions so you get the results you want.,goodhealth,TOMORROW: Join us at 3 pm EST to #TalkNutrition with @CynthiaSass! We'll help you stick to your resolutions so you get the results you want.,2015
552993522144788482,2015-01-08 01:01:44+00:00,Give an aah-mazing gift and send someone special to the #HealthTotalWellness weekend at @CanyonRanch! http://ow.ly/FqBmG,goodhealth,Give an aah-mazing gift and send someone special to the #HealthTotalWellness weekend at @CanyonRanch! ,2015
552983048942534656,2015-01-08 00:20:07+00:00,The Weird Link Between Your Period and Cigarette Cravings http://ow.ly/GXwbM,goodhealth,The Weird Link Between Your Period and Cigarette Cravings ,2015
552973107108261888,2015-01-07 23:40:37+00:00,Want healthier hair and a clear complexion? Add these 6 foods to your diet: http://ow.ly/GIkLo,goodhealth,Want healthier hair and a clear complexion? Add these 6 foods to your diet: ,2015
552965654920179712,2015-01-07 23:11:00+00:00,A 17-Year-Old Forced to Get Chemo Takes Her State to Court http://wp.me/p2yZYB-ugn,goodhealth,A 17-Year-Old Forced to Get Chemo Takes Her State to Court ,2015
552960811501490176,2015-01-07 22:51:45+00:00,Why This ‘Girls’ Star Made Smoothies With Her Placenta http://wp.me/p2yZYB-ugd,goodhealth,Why This ‘Girls’ Star Made Smoothies With Her Placenta ,2015
552956668527804416,2015-01-07 22:35:17+00:00,Middle-Aged Adults Account for Majority of Alcohol Poisoning Deaths http://ow.ly/GXvY8,goodhealth,Middle-Aged Adults Account for Majority of Alcohol Poisoning Deaths ,2015
552946580526206978,2015-01-07 21:55:12+00:00,Protect against colds! Stock up on these 12 foods that have more vitamin C than oranges: http://ow.ly/GImWf,goodhealth,Protect against colds! Stock up on these 12 foods that have more vitamin C than oranges: ,2015
552942860757004288,2015-01-07 21:40:25+00:00,The Surprising Way Your Healthy Eating Resolution Can Backfire http://wp.me/p2yZYB-ueT,goodhealth,The Surprising Way Your Healthy Eating Resolution Can Backfire ,2015
552937258819411968,2015-01-07 21:18:10+00:00,Hook-up Apps Blamed for a Spike in STDs in the UK http://wp.me/p2yZYB-ueX,goodhealth,Hook-up Apps Blamed for a Spike in STDs in the UK ,2015
552913847255068676,2015-01-07 19:45:08+00:00,How to Detox the Healthy Way: http://ow.ly/GWeB8 (via @dailyburn),goodhealth,How to Detox the Healthy Way: ,2015
552905575063748608,2015-01-07 19:12:16+00:00,Can Running Really Be a Form of Meditation? http://wp.me/p2yZYB-uf5 by @LiveSonima,goodhealth,Can Running Really Be a Form of Meditation? ,2015
552895807444094976,2015-01-07 18:33:27+00:00,4 Easy Snacks from The Biggest Loser’s Jen Widerstrom http://wp.me/p2yZYB-sOl,goodhealth,4 Easy Snacks from The Biggest Loser’s Jen Widerstrom ,2015
552892978126413824,2015-01-07 18:22:12+00:00,How I Learned to Accept (and Love) My Muscular Body http://ow.ly/GWVcU by @JenWiderstrom #JenWiderstromforHealth,goodhealth,How I Learned to Accept (and Love) My Muscular Body ,2015
552881173824032768,2015-01-07 17:35:18+00:00,Learn the 20 top food sources for EVERY vitamin and mineral you need for a healthy life: http://ow.ly/GIn5d,goodhealth,Learn the 20 top food sources for EVERY vitamin and mineral you need for a healthy life: ,2015
552874472332488705,2015-01-07 17:08:40+00:00,How Having Accepting Friends Can Help You Lose Weight http://wp.me/p2yZYB-udC,goodhealth,How Having Accepting Friends Can Help You Lose Weight ,2015
552873693719064576,2015-01-07 17:05:35+00:00,"The Exercise That Will Change Your Life, and How to Conquer It http://ow.ly/GWjTx by @JenWiderstrom #JenWiderstromforHealth",goodhealth,"The Exercise That Will Change Your Life, and How to Conquer It ",2015
552868526008963073,2015-01-07 16:45:03+00:00,"How 500,000 Dogs Are Helping a Teen With Cancer http://wp.me/p2yZYB-ueq",goodhealth,"How 500,000 Dogs Are Helping a Teen With Cancer ",2015
552866031157665793,2015-01-07 16:35:08+00:00,The Best Foods to Help You Sculpt Muscle http://ow.ly/GWjh4 by @JenWiderstrom #JenWiderstromforHealth,goodhealth,The Best Foods to Help You Sculpt Muscle ,2015
552856945410195456,2015-01-07 15:59:02+00:00,How to Plan for Weight-Loss Success http://ow.ly/GWiSu by @JenWiderstrom #JenWiderstromforHealth,goodhealth,How to Plan for Weight-Loss Success ,2015
552852241565356033,2015-01-07 15:40:20+00:00,Amp up your workout with kettlebells! Try adding these 5 beginner-friendly moves to your routine: http://ow.ly/GIkjx,goodhealth,Amp up your workout with kettlebells! Try adding these 5 beginner-friendly moves to your routine: ,2015
552827630400311296,2015-01-07 14:02:32+00:00,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: http://ow.ly/FKguO,goodhealth,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: ,2015
552818241492758529,2015-01-07 13:25:14+00:00,Start your day with a smoothie! Try one of these 26 fresh new recipes: http://ow.ly/GIkVh,goodhealth,Start your day with a smoothie! Try one of these 26 fresh new recipes: ,2015
552775444697980928,2015-01-07 10:35:10+00:00,Be prepared: 12 health items you should ALWAYS have on hand --&gt; http://ow.ly/GIno5,goodhealth,Be prepared: 12 health items you should ALWAYS have on hand --&gt; ,2015
552746516520394752,2015-01-07 08:40:13+00:00,20 things that can ruin a sparkling smile: http://ow.ly/GInxX,goodhealth,20 things that can ruin a sparkling smile: ,2015
552715035953602560,2015-01-07 06:35:08+00:00,10 reasons why you're not having sex: http://ow.ly/GIlqc,goodhealth,10 reasons why you're not having sex: ,2015
552681110447329280,2015-01-07 04:20:19+00:00,5 pretty (and easy!) hairstyles you can do at home: http://ow.ly/GIj1d,goodhealth,5 pretty (and easy!) hairstyles you can do at home: ,2015
552671038140854272,2015-01-07 03:40:18+00:00,Bye bye belly! These 50 tummy-shrinking tips will help you banish belly flab fast: http://ow.ly/GIiGY,goodhealth,Bye bye belly! These 50 tummy-shrinking tips will help you banish belly flab fast: ,2015
552646145735155712,2015-01-07 02:01:23+00:00,"Make 2015 the year you clean up your diet, strip away stress, and lose weight. This @CoziFamily checklist will help: http://ow.ly/FOI6b",goodhealth,"Make 2015 the year you clean up your diet, strip away stress, and lose weight. This @CoziFamily checklist will help: ",2015
552637024130568192,2015-01-07 01:25:08+00:00,Diet-friendly pizza recipes? Yes please! We've got 15 to try --&gt; http://ow.ly/GIl7R,goodhealth,Diet-friendly pizza recipes? Yes please! We've got 15 to try --&gt; ,2015
552631088338960384,2015-01-07 01:01:33+00:00,Enjoy an aah-mazing weekend with HEALTH editors at @CanyonRanch. Exclusive offer with code HealthTotalWellness http://ow.ly/FqBdq,goodhealth,Enjoy an aah-mazing weekend with HEALTH editors at @CanyonRanch. Exclusive offer with code HealthTotalWellness ,2015
552618460023255040,2015-01-07 00:11:22+00:00,What You Should Know About the Urban Outfitters Thigh Gap Controversy http://wp.me/p2yZYB-udD,goodhealth,What You Should Know About the Urban Outfitters Thigh Gap Controversy ,2015
552610701341376514,2015-01-06 23:40:32+00:00,Yum! Try this Greek-inspired salmon dish for a pack of protein and vitamin D: http://ow.ly/GIk3F,goodhealth,Yum! Try this Greek-inspired salmon dish for a pack of protein and vitamin D: ,2015
552584185299611648,2015-01-06 21:55:10+00:00,Drop winter weight at home with this easy 30-minute workout: http://ow.ly/GImvS,goodhealth,Drop winter weight at home with this easy 30-minute workout: ,2015
552555229317586944,2015-01-06 20:00:07+00:00,Beyoncé’s Master Cleanse and More: One Woman Tackles a Year of Celeb Diets http://wp.me/p2yZYB-ucj,goodhealth,Beyoncé’s Master Cleanse and More: One Woman Tackles a Year of Celeb Diets ,2015
552551532642975744,2015-01-06 19:45:25+00:00,Whip up this fat-burning kale salad to shed pounds fast. Get the recipe: http://ow.ly/GIj8n,goodhealth,Whip up this fat-burning kale salad to shed pounds fast. Get the recipe: ,2015
552521358274756611,2015-01-06 17:45:31+00:00,Bite in! 25 creative ways to cook with apples: http://ow.ly/GSHys,goodhealth,Bite in! 25 creative ways to cook with apples: ,2015
552512513120931840,2015-01-06 17:10:22+00:00,The Weird Reason Why Colds May Be More Common in the Winter http://ow.ly/GSHwx,goodhealth,The Weird Reason Why Colds May Be More Common in the Winter ,2015
552498089324740609,2015-01-06 16:13:04+00:00,How to Trick Yourself Into Keeping Your New Year’s Resolutions http://wp.me/p2yZYB-uaQ,goodhealth,How to Trick Yourself Into Keeping Your New Year’s Resolutions ,2015
552495696402993153,2015-01-06 16:03:33+00:00,The Carb That Might Help You Live Longer http://wp.me/p2yZYB-ubz,goodhealth,The Carb That Might Help You Live Longer ,2015
552487472694067201,2015-01-06 15:30:52+00:00,The secrets to losing weight—and keeping it off for good! http://ow.ly/GHGDd,goodhealth,The secrets to losing weight—and keeping it off for good! ,2015
552465157184827394,2015-01-06 14:02:12+00:00,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: http://ow.ly/FKgrP,goodhealth,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: ,2015
552455847042097152,2015-01-06 13:25:12+00:00,"To banish pimples for good, get the facts on these 16 acne myths: http://ow.ly/GIliP",goodhealth,"To banish pimples for good, get the facts on these 16 acne myths: ",2015
552413049412669442,2015-01-06 10:35:08+00:00,Think beyond basic batter! Try these 9 new takes on pancakes --&gt; http://ow.ly/GIiyM,goodhealth,Think beyond basic batter! Try these 9 new takes on pancakes --&gt; ,2015
552384137857093632,2015-01-06 08:40:15+00:00,15 natural back pain remedies you need to know: http://ow.ly/GIhRL,goodhealth,15 natural back pain remedies you need to know: ,2015
552352654354300928,2015-01-06 06:35:09+00:00,Feel especially down this winter? These 7 signs might mean you have seasonal affective disorder: http://ow.ly/GIhB5,goodhealth,Feel especially down this winter? These 7 signs might mean you have seasonal affective disorder: ,2015
552321273217699840,2015-01-06 04:30:27+00:00,How to make the most of quickies: http://ow.ly/Gy7ft,goodhealth,How to make the most of quickies: ,2015
552306176483135489,2015-01-06 03:30:28+00:00,Get more out of your sweat sessions! See how you might be sabotaging your calorie burn: http://ow.ly/Gy6FG,goodhealth,Get more out of your sweat sessions! See how you might be sabotaging your calorie burn: ,2015
552275988244344833,2015-01-06 01:30:31+00:00,These tiny tweaks to your lifestyle could help you lose weight fast! http://ow.ly/GxVzN,goodhealth,These tiny tweaks to your lifestyle could help you lose weight fast! ,2015
552268695222104065,2015-01-06 01:01:32+00:00,Join us and @CanyonRanch for the #HealthTotalWellness weekend. Exclusive offer with code HealthTotalWellness at http://ow.ly/FqB7f,goodhealth,Join us and @CanyonRanch for the #HealthTotalWellness weekend. Exclusive offer with code HealthTotalWellness at ,2015
552254540456923137,2015-01-06 00:05:17+00:00,Meatless Monday: Try one of these 12 budget-friendly vegetarian meals tonight! http://ow.ly/GQi2A,goodhealth,Meatless Monday: Try one of these 12 budget-friendly vegetarian meals tonight! ,2015
552243901491609602,2015-01-05 23:23:00+00:00,"You Can't Be Obese and Healthy in the Long Run, Study Says http://wp.me/p2yZYB-uby",goodhealth,"You Can't Be Obese and Healthy in the Long Run, Study Says ",2015
552238880691220480,2015-01-05 23:03:03+00:00,The Cheapest Winter Produce to Buy Now http://wp.me/p2yZYB-ubc by @dailyburn,goodhealth,The Cheapest Winter Produce to Buy Now ,2015
552227674622795776,2015-01-05 22:18:32+00:00,The Facts About Stuart Scott’s Rare Cancer http://wp.me/p2yZYB-uax,goodhealth,The Facts About Stuart Scott’s Rare Cancer ,2015
552215646562689024,2015-01-05 21:30:44+00:00,"With these portable, protein-packed snacks, you'll never have an excuse to hit up the vending machine again: http://ow.ly/Gy5G7",goodhealth,"With these portable, protein-packed snacks, you'll never have an excuse to hit up the vending machine again: ",2015
552210345054318592,2015-01-05 21:09:40+00:00,Why Yo-Yo Dieting Isn't Actually So Bad for You http://wp.me/p2yZYB-uaz,goodhealth,Why Yo-Yo Dieting Isn't Actually So Bad for You ,2015
552185503194570753,2015-01-05 19:30:57+00:00,Subscribe to Health on the free NOOK app &amp; get the 2014 back issues free! Offer ends soon! http://ow.ly/GiQTE,goodhealth,Subscribe to Health on the free NOOK app &amp; get the 2014 back issues free! Offer ends soon! ,2015
552177434833862656,2015-01-05 18:58:54+00:00,Why Signing Up for a Cheap Gym Membership Might Not Be a Good Idea http://wp.me/p2yZYB-u9t,goodhealth,Why Signing Up for a Cheap Gym Membership Might Not Be a Good Idea ,2015
552155319041015810,2015-01-05 17:31:01+00:00,Make this the year you ditch diet soda: http://ow.ly/Gy8Jm,goodhealth,Make this the year you ditch diet soda: ,2015
552152823949832192,2015-01-05 17:21:06+00:00,This Is What Happened When a Tourist Challenged Disney World's Gaston to a Push-Up Contest http://wp.me/p2yZYB-uac,goodhealth,This Is What Happened When a Tourist Challenged Disney World's Gaston to a Push-Up Contest ,2015
552147764357132289,2015-01-05 17:01:00+00:00,"RT @DrRoshiniRaj: On @goodhealth, I explain why your period might change after having a baby http://news.health.com/2015/01/01/why-your-period-might-change-after-having-a-baby/ #AskDrRaj",goodhealth,"RT @DrRoshiniRaj: On @goodhealth, I explain why your period might change after having a baby ",2015
552137738821320704,2015-01-05 16:21:09+00:00,5 Healthy Eating Habits to Adopt This Year http://ow.ly/GOILE by @CynthiaSass,goodhealth,5 Healthy Eating Habits to Adopt This Year ,2015
552125107116994561,2015-01-05 15:30:58+00:00,Start the year slim: Try our plan to lose 8 pounds in 2 weeks! http://ow.ly/GxYnU,goodhealth,Start the year slim: Try our plan to lose 8 pounds in 2 weeks! ,2015
552102755054407682,2015-01-05 14:02:09+00:00,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: http://ow.ly/FKgo1,goodhealth,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: ,2015
552094877509767169,2015-01-05 13:30:50+00:00,"Pack one of these satisfying salads for lunch. Bonus: They'll fill you up with fiber and protein, not calories! http://ow.ly/Gy9m7",goodhealth,"Pack one of these satisfying salads for lunch. Bonus: They'll fill you up with fiber and protein, not calories! ",2015
552049501230616576,2015-01-05 10:30:32+00:00,This strength routine targets multiple muscle groups to help you tone up faster!  http://ow.ly/GyeGT,goodhealth,This strength routine targets multiple muscle groups to help you tone up faster!  ,2015
552019313126039552,2015-01-05 08:30:34+00:00,7 common birth control side effects you should be aware of: http://ow.ly/GyawI,goodhealth,7 common birth control side effects you should be aware of: ,2015
551989059925848065,2015-01-05 06:30:22+00:00,6 surprising libido boosters you should know: http://ow.ly/Gyan9,goodhealth,6 surprising libido boosters you should know: ,2015
551958851365634048,2015-01-05 04:30:19+00:00,Seeing more hair in the drain than usual? It could be one of these surprising reasons: http://ow.ly/GxYHe,goodhealth,Seeing more hair in the drain than usual? It could be one of these surprising reasons: ,2015
551943764198301696,2015-01-05 03:30:22+00:00,Learn the expert tricks to FINALLY achieving your goal weight: http://ow.ly/GxToH,goodhealth,Learn the expert tricks to FINALLY achieving your goal weight: ,2015
551921282292649984,2015-01-05 02:01:02+00:00,"Make 2015 the year you clean up your diet, strip away stress, and lose weight. This @CoziFamily checklist will help: http://ow.ly/FOHWq",goodhealth,"Make 2015 the year you clean up your diet, strip away stress, and lose weight. This @CoziFamily checklist will help: ",2015
551913575590428676,2015-01-05 01:30:25+00:00,Get amazing arms with these 11 moves: http://ow.ly/Gy5QU,goodhealth,Get amazing arms with these 11 moves: ,2015
551883410332196864,2015-01-04 23:30:33+00:00,Get a sleek stomach! The experts share their top flat-belly tips: http://ow.ly/Gy74s,goodhealth,Get a sleek stomach! The experts share their top flat-belly tips: ,2015
551853193710551040,2015-01-04 21:30:28+00:00,18 moves to tone your ENTIRE lower body: http://ow.ly/GxVOF,goodhealth,18 moves to tone your ENTIRE lower body: ,2015
551823052208869377,2015-01-04 19:30:42+00:00,Subscribe to Health on the free NOOK app &amp; get the 2014 back issues free! Offer ends soon! http://ow.ly/GiQRT,goodhealth,Subscribe to Health on the free NOOK app &amp; get the 2014 back issues free! Offer ends soon! ,2015
551792821909590016,2015-01-04 17:30:35+00:00,Overindulged this holiday season? Get back on track with this plan: http://ow.ly/Gy7TS,goodhealth,Overindulged this holiday season? Get back on track with this plan: ,2015
551762577056075776,2015-01-04 15:30:24+00:00,10 easy ways to burn 500 calories this winter: http://ow.ly/GHGBe (via @dailyburn),goodhealth,10 easy ways to burn 500 calories this winter: ,2015
551740203724193792,2015-01-04 14:01:30+00:00,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: http://ow.ly/FKglA,goodhealth,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: ,2015
551732449743761411,2015-01-04 13:30:41+00:00,Kick-start your metabolism in the morning with these 10 high-protein breakfast recipes: http://ow.ly/GxU0Y,goodhealth,Kick-start your metabolism in the morning with these 10 high-protein breakfast recipes: ,2015
551687060193824768,2015-01-04 10:30:19+00:00,Prevent colds and flu this season! See the surprising stay-well secrets that real experts swear by: http://ow.ly/Gy42R,goodhealth,Prevent colds and flu this season! See the surprising stay-well secrets that real experts swear by: ,2015
551656862836596736,2015-01-04 08:30:20+00:00,20 surprising facts about sex and love: http://ow.ly/Gy8t7,goodhealth,20 surprising facts about sex and love: ,2015
551626645921333249,2015-01-04 06:30:15+00:00,We can help ease the pain of arthritis. Try one of these 13 natural remedies: http://ow.ly/GxVgs,goodhealth,We can help ease the pain of arthritis. Try one of these 13 natural remedies: ,2015
551596465748201472,2015-01-04 04:30:20+00:00,Belly bulge not budging? It could be because of THIS: http://ow.ly/Gy0Hl,goodhealth,Belly bulge not budging? It could be because of THIS: ,2015
551581363271659520,2015-01-04 03:30:19+00:00,Acid reflux symptoms aren't always easy to spot. Learn about these 11 under-the-radar signs of it here: http://ow.ly/GxUU5,goodhealth,Acid reflux symptoms aren't always easy to spot. Learn about these 11 under-the-radar signs of it here: ,2015
551551178916765696,2015-01-04 01:30:23+00:00,Rethink your comfort foods! These 13 favorites burn fat: http://ow.ly/GxNyl,goodhealth,Rethink your comfort foods! These 13 favorites burn fat: ,2015
551520989142851584,2015-01-03 23:30:25+00:00,"Yes, there are foods that can help you fight fat! Try these 31 recipe ideas: http://ow.ly/GxPsA",goodhealth,"Yes, there are foods that can help you fight fat! Try these 31 recipe ideas: ",2015
551490800866328576,2015-01-03 21:30:27+00:00,Feeling sluggish? See the 14 surprising reasons why you're always so tired: http://ow.ly/GxUiy,goodhealth,Feeling sluggish? See the 14 surprising reasons why you're always so tired: ,2015
551460640255393793,2015-01-03 19:30:36+00:00,Resolve to finally lose weight this new year. See results by February with our plan: http://ow.ly/GxS0c,goodhealth,Resolve to finally lose weight this new year. See results by February with our plan: ,2015
551430419665915904,2015-01-03 17:30:31+00:00,Tighten your tummy with these 24 moves (hint: no crunches!) --&gt; http://ow.ly/Gy3Ek,goodhealth,Tighten your tummy with these 24 moves (hint: no crunches!) --&gt; ,2015
551400224183574529,2015-01-03 15:30:32+00:00,How to FINALLY commit to an exercise plan: http://ow.ly/Gy0Vu,goodhealth,How to FINALLY commit to an exercise plan: ,2015
551377866383175681,2015-01-03 14:01:42+00:00,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: http://ow.ly/FKgiP,goodhealth,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: ,2015
551369996669304832,2015-01-03 13:30:25+00:00,Start your day off right with the 20 best breakfast foods: http://ow.ly/GxTMB,goodhealth,Start your day off right with the 20 best breakfast foods: ,2015
551324725956591617,2015-01-03 10:30:32+00:00,"New year, new you: Try one of these resolutions and ave your healthiest, happiest year yet: http://ow.ly/GxPfz",goodhealth,"New year, new you: Try one of these resolutions and ave your healthiest, happiest year yet: ",2015
551294490498306049,2015-01-03 08:30:23+00:00,We've got the guide to picking the RIGHT OTC cold medicine for YOU: http://ow.ly/Gy1pj,goodhealth,We've got the guide to picking the RIGHT OTC cold medicine for YOU: ,2015
551264271498477568,2015-01-03 06:30:18+00:00,12 signs you may have an anxiety disorder: http://ow.ly/GxPN4,goodhealth,12 signs you may have an anxiety disorder: ,2015
551234067413630978,2015-01-03 04:30:17+00:00,Learn the conditioner tricks to making your hair healthier and shinier than ever: http://ow.ly/GxMdP,goodhealth,Learn the conditioner tricks to making your hair healthier and shinier than ever: ,2015
551218978685988866,2015-01-03 03:30:20+00:00,Got that scratchy feeling in your throat? 10 ways to soothe a sore throat fast: http://ow.ly/GxLYY,goodhealth,Got that scratchy feeling in your throat? 10 ways to soothe a sore throat fast: ,2015
551188838442622976,2015-01-03 01:30:34+00:00,Get a gorgeous winter glow: Learn the right way to apply bronzer for a natural golden look: http://ow.ly/GxLA4,goodhealth,Get a gorgeous winter glow: Learn the right way to apply bronzer for a natural golden look: ,2015
551181504614006784,2015-01-03 01:01:25+00:00,Give an aah-mazing gift and send someone special to the #HealthTotalWellness weekend at @CanyonRanch! http://ow.ly/FqzUo,goodhealth,Give an aah-mazing gift and send someone special to the #HealthTotalWellness weekend at @CanyonRanch! ,2015
551163702330683395,2015-01-02 23:50:41+00:00,7 Ways to Make Your Treadmill Runs More Effective http://wp.me/p2yZYB-u9W,goodhealth,7 Ways to Make Your Treadmill Runs More Effective ,2015
551158612677394433,2015-01-02 23:30:27+00:00,Warm up a cold night with a bowl of healthy soup! We've got 12 recipe ideas to try: http://ow.ly/GxKOY,goodhealth,Warm up a cold night with a bowl of healthy soup! We've got 12 recipe ideas to try: ,2015
551146204914925568,2015-01-02 22:41:09+00:00,Meet the Adorable Dachshund Who Lost 43 Pounds http://wp.me/p2yZYB-u9q,goodhealth,Meet the Adorable Dachshund Who Lost 43 Pounds ,2015
551137141183762433,2015-01-02 22:05:08+00:00,The Biggest Loser’s @JenWiderstrom on How to Get the Body You Want http://wp.me/p2yZYB-tUc http://pbs.twimg.com/media/B6YITzSCYAAJ1Ta.jpg,goodhealth,The Biggest Loser’s @JenWiderstrom on How to Get the Body You Want ,2015
551128508878303234,2015-01-02 21:30:50+00:00,Make these honey-and-chili-glazed almonds for smart snacking this weekend: http://ow.ly/GxL1g,goodhealth,Make these honey-and-chili-glazed almonds for smart snacking this weekend: ,2015
551098263001387009,2015-01-02 19:30:39+00:00,Subscribe to Health on the free NOOK app &amp; get the 2014 back issues free! Offer ends soon! http://ow.ly/GiQQ0,goodhealth,Subscribe to Health on the free NOOK app &amp; get the 2014 back issues free! Offer ends soon! ,2015
551090602377744384,2015-01-02 19:00:13+00:00,‘Bad Luck’ May Account for Up to Two-Thirds of Cancer Risk http://ow.ly/GIgeN,goodhealth,‘Bad Luck’ May Account for Up to Two-Thirds of Cancer Risk ,2015
551067997906169858,2015-01-02 17:30:23+00:00,9 tips to ward off winter weight gain: http://ow.ly/GHGm8 (via @dailyburn),goodhealth,9 tips to ward off winter weight gain: ,2015
551037854122795008,2015-01-02 15:30:36+00:00,Suffering from workout boredom? Mix it up with these 4 upgraded takes on your usual go-to moves: http://ow.ly/GxLi7,goodhealth,Suffering from workout boredom? Mix it up with these 4 upgraded takes on your usual go-to moves: ,2015
551015523862200320,2015-01-02 14:01:52+00:00,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: http://ow.ly/FKggl,goodhealth,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: ,2015
551007639623467008,2015-01-02 13:30:33+00:00,Get in shape faster by eating these 11 fitness foods: http://ow.ly/GxBGj,goodhealth,Get in shape faster by eating these 11 fitness foods: ,2015
550962321712242689,2015-01-02 10:30:28+00:00,Keep your smile strong and healthy with these 12 tips: http://ow.ly/GxLKG,goodhealth,Keep your smile strong and healthy with these 12 tips: ,2015
550932091320684544,2015-01-02 08:30:21+00:00,Got high cholesterol? 10 easy food swaps you need to make: http://ow.ly/GxOpf,goodhealth,Got high cholesterol? 10 easy food swaps you need to make: ,2015
550901877471469568,2015-01-02 06:30:17+00:00,Try these 10 easy ways to cut back on sugar: http://ow.ly/GxOdN,goodhealth,Try these 10 easy ways to cut back on sugar: ,2015
550871677488611328,2015-01-02 04:30:17+00:00,Can’t tell if your head pain is a migraine? Look for these 18 signs: http://ow.ly/GxA8q,goodhealth,Can’t tell if your head pain is a migraine? Look for these 18 signs: ,2015
550856586261196800,2015-01-02 03:30:19+00:00,Even docs can get stumped sometimes. These 15 conditions are notoriously hard to diagnose: http://ow.ly/GxCWv,goodhealth,Even docs can get stumped sometimes. These 15 conditions are notoriously hard to diagnose: ,2015
550834096965169152,2015-01-02 02:00:57+00:00,"Make 2015 the year you clean up your diet, strip away stress, and lose weight. This @CoziFamily checklist will help: http://ow.ly/FOHGy",goodhealth,"Make 2015 the year you clean up your diet, strip away stress, and lose weight. This @CoziFamily checklist will help: ",2015
550826426438811648,2015-01-02 01:30:28+00:00,"If you’re curious about cooking with quinoa, check out these 14 recipe ideas: http://ow.ly/GxB8h",goodhealth,"If you’re curious about cooking with quinoa, check out these 14 recipe ideas: ",2015
550819027040616449,2015-01-02 01:01:04+00:00,Treat yourself to a transformative getaway at the #HealthTotalWellness weekend at @CanyonRanch! Details here: http://ow.ly/FqzNy,goodhealth,Treat yourself to a transformative getaway at the #HealthTotalWellness weekend at @CanyonRanch! Details here: ,2015
550796234697764864,2015-01-01 23:30:30+00:00,Enjoy spicy food without burning your tongue! 3 tricks to try: http://ow.ly/Gn8CP,goodhealth,Enjoy spicy food without burning your tongue! 3 tricks to try: ,2015
550766041690042368,2015-01-01 21:30:31+00:00,Get your body back on track with this 15-minute total body workout: http://ow.ly/GxHar,goodhealth,Get your body back on track with this 15-minute total body workout: ,2015
550735916512575488,2015-01-01 19:30:49+00:00,You’re not doing yourself any favors by multitasking. 12 reasons to stop now: http://ow.ly/GxDEM,goodhealth,You’re not doing yourself any favors by multitasking. 12 reasons to stop now: ,2015
550705624171155456,2015-01-01 17:30:27+00:00,The secrets to keeping your kitchen stocked? Always have these 20 foods on hand: http://ow.ly/GxBpU,goodhealth,The secrets to keeping your kitchen stocked? Always have these 20 foods on hand: ,2015
550675477187551235,2015-01-01 15:30:39+00:00,Tummy trouble? Beat an upset stomach with these powerful foods for digestion: http://ow.ly/GxAwG,goodhealth,Tummy trouble? Beat an upset stomach with these powerful foods for digestion: ,2015
550653122298007552,2015-01-01 14:01:49+00:00,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: http://ow.ly/FKgdm,goodhealth,Get a $5 @wagdotcom gift to spend on your furry friend when you purchase 1 of these premium pet foods: ,2015
550645201552044032,2015-01-01 13:30:21+00:00,"Even if you’re not as flexible as you’d like, you can still do yoga! Try these 12 moves: http://ow.ly/GxAmy",goodhealth,"Even if you’re not as flexible as you’d like, you can still do yoga! Try these 12 moves: ",2015
550599952951685120,2015-01-01 10:30:33+00:00,Get a toned tush in 4 easy moves --&gt; http://ow.ly/GxJZW,goodhealth,Get a toned tush in 4 easy moves --&gt; ,2015
550569723558367232,2015-01-01 08:30:25+00:00,10 healthy habits that might help you get pregnant: http://ow.ly/GxByh,goodhealth,10 healthy habits that might help you get pregnant: ,2015
550539496069267456,2015-01-01 06:30:19+00:00,12 mental tricks to fight depression: http://ow.ly/GxAQk,goodhealth,12 mental tricks to fight depression: ,2015
