source,year,Tweets_cleaned,Cluster_labels,month,day_of_week,vectors
msnhealthnews,2011,high admission equal high readmission,0,12,2,"[-0.018445538356900215, -0.09272190183401108, 0.08944462239742279, -0.011382685042917728, 0.04333587363362312, 0.15696722269058228, 0.12102728337049484, 0.0009960319148376584, -0.22769857943058014, 0.08879999071359634, 0.18408484756946564, 0.12920115888118744, -0.024110140278935432, -0.12187254428863525, -0.0223856084048748, -0.08073490858078003, 0.08522120118141174, 0.050217822194099426, -0.24642331898212433, 0.10530591756105423, -0.03197047486901283, -0.12172093242406845, 0.08772841840982437, 0.3334587812423706, 0.1152491346001625, 0.14009615778923035, 0.037211596965789795, 0.004030085634440184, 0.18159326910972595, -0.3206821382045746]"
msnhealthnews,2011,headache plague many hivaids,0,12,2,"[0.023677736520767212, -0.050560157746076584, 0.10635633766651154, -0.082849882543087, 0.04694299399852753, 0.23717942833900452, 0.14941497147083282, 0.0025774792302399874, -0.34561657905578613, 0.19219942390918732, 0.23127134144306183, 0.21089717745780945, -0.03705620765686035, -0.21306657791137695, 0.03038484789431095, -0.03782264143228531, 0.13205486536026, 0.05413103848695755, -0.29772821068763733, 0.13297787308692932, -0.04595380276441574, -0.10318354517221451, 0.07910782098770142, 0.4701789319515228, 0.09397853165864944, 0.20775574445724487, 0.10449209809303284, -0.011438025161623955, 0.16301235556602478, -0.4782068133354187]"
msnhealthnews,2011,alcohol use pot use among teen,0,12,2,"[-0.01925971359014511, -0.06321483850479126, 0.13026906549930573, -0.05922354385256767, 0.07844596356153488, 0.213383749127388, 0.15599089860916138, 0.01090455986559391, -0.3581121563911438, 0.1185653954744339, 0.26345834136009216, 0.20073185861110687, -0.013492311351001263, -0.17878924310207367, 0.041555799543857574, -0.09335851669311523, 0.09631321579217911, 0.056313905864953995, -0.34180039167404175, 0.13548395037651062, -0.027310967445373535, -0.13603521883487701, 0.10057046264410019, 0.4695206582546234, 0.10831183195114136, 0.19989030063152313, 0.10632502287626266, 0.00953087117522955, 0.18344584107398987, -0.44332653284072876]"
msnhealthnews,2011,million american victim sexual violence cdc,0,12,2,"[-0.03816292807459831, -0.06855610013008118, 0.1828322410583496, -0.0367494598031044, 0.041950810700654984, 0.185841903090477, 0.13887988030910492, 0.04181636869907379, -0.35872703790664673, 0.15731920301914215, 0.2617506980895996, 0.22760717570781708, -0.048531513661146164, -0.18639077246189117, 0.017292212694883347, -0.035754572600126266, 0.08113019168376923, 0.06890691816806793, -0.3373982310295105, 0.080985888838768, -0.02800382673740387, -0.1428970843553543, 0.09151173382997513, 0.4628583788871765, 0.12759023904800415, 0.23367731273174286, 0.07891722023487091, -0.00931793823838234, 0.18151724338531494, -0.5136180520057678]"
msnhealthnews,2011,magnetic brain stimulation might stroke,0,12,2,"[-0.0014371651923283935, -0.09793026000261307, 0.1570986956357956, -0.05311209335923195, 0.048617009073495865, 0.20103128254413605, 0.14344042539596558, 0.027262970805168152, -0.33196619153022766, 0.12645214796066284, 0.21919868886470795, 0.24100925028324127, -0.06077219918370247, -0.1710662990808487, 0.0003601986973080784, -0.10036733001470566, 0.1072721779346466, 0.0980616956949234, -0.3131479024887085, 0.12916594743728638, -0.04260522499680519, -0.11910133063793182, 0.050007570534944534, 0.39586612582206726, 0.0771740972995758, 0.22510285675525665, 0.09576356410980225, -0.008236847817897797, 0.20489691197872162, -0.44122517108917236]"
msnhealthnews,2011,facebook launch service prevent suicide,0,12,2,"[-0.02356383204460144, -0.0913870558142662, 0.12271501123905182, -0.04453902691602707, 0.07491498440504074, 0.156303271651268, 0.13961166143417358, -0.017923196777701378, -0.2195296734571457, 0.12299101054668427, 0.21878501772880554, 0.16636009514331818, -0.04541194438934326, -0.16999021172523499, -0.013207108713686466, -0.07366963475942612, 0.09985347092151642, 0.05082927644252777, -0.23558589816093445, 0.06792359799146652, -0.05434751883149147, -0.0823531299829483, 0.026731986552476883, 0.3420675992965698, 0.10879960656166077, 0.13485771417617798, 0.03809153288602829, 0.043492767959833145, 0.16752997040748596, -0.3770652413368225]"
msnhealthnews,2011,electronic cigarette maker must prove safety product,0,12,2,"[-0.006125727202743292, -0.0697750449180603, 0.05351457744836807, -0.054793309420347214, 0.03671484813094139, 0.143699511885643, 0.13477309048175812, 0.02959858626127243, -0.18959325551986694, 0.07134322077035904, 0.149661585688591, 0.16797003149986267, 0.014287915080785751, -0.05911259353160858, 0.01830768585205078, -0.061690643429756165, 0.07344968616962433, 0.044947147369384766, -0.19461260735988617, 0.0531906858086586, -0.07467249035835266, -0.047606997191905975, 0.04068012535572052, 0.24363107979297638, 0.04144458845257759, 0.12330430001020432, 0.0693727433681488, 0.019442174583673477, 0.10759737342596054, -0.26685214042663574]"
msnhealthnews,2011,injury link holiday decorate rise,0,12,2,"[-0.026155726984143257, -0.049532368779182434, 0.15078169107437134, -0.05178745090961456, 0.07513740658760071, 0.1427888572216034, 0.08598866313695908, 0.01835663430392742, -0.2614292800426483, 0.09997835755348206, 0.18686546385288239, 0.15970078110694885, -0.016894107684493065, -0.13535970449447632, 0.009037403389811516, -0.06752173602581024, 0.07946597039699554, 0.0638982281088829, -0.22424021363258362, 0.09052498638629913, -0.07252903282642365, -0.08444180339574814, 0.059364281594753265, 0.33952102065086365, 0.07097221165895462, 0.20535671710968018, 0.019481616094708443, 0.015883643180131912, 0.14332272112369537, -0.38439416885375977]"
msnhealthnews,2011,walk drunk lead deadly accident expert,0,12,2,"[-0.03532387688755989, -0.0614696703851223, 0.1684999316930771, -0.06395956873893738, 0.0827985405921936, 0.20909197628498077, 0.1485525518655777, -0.010132922790944576, -0.36493563652038574, 0.146810382604599, 0.30690819025039673, 0.25310641527175903, -0.06248953938484192, -0.23519134521484375, -0.00864879135042429, -0.0874580666422844, 0.09452544897794724, 0.09193449467420578, -0.3290967047214508, 0.12964299321174622, -0.07940500229597092, -0.13623705506324768, 0.06441626697778702, 0.5349885821342468, 0.14690513908863068, 0.21359604597091675, 0.09805668890476227, 0.0024355158675462008, 0.2127228081226349, -0.5362055897712708]"
msnhealthnews,2011,med student need hand hold hand wash,0,12,2,"[-0.03748047724366188, -0.10296083986759186, 0.12893809378147125, -0.0834391713142395, 0.07973399013280869, 0.19745886325836182, 0.1294092833995819, -0.006061958614736795, -0.37738943099975586, 0.1609233021736145, 0.29348865151405334, 0.2254665493965149, -0.07689079642295837, -0.20630283653736115, 0.006675928831100464, -0.10267332196235657, 0.07638882100582123, 0.1105378195643425, -0.3308752179145813, 0.07642882317304611, -0.05969659984111786, -0.1711563616991043, 0.0727880597114563, 0.4499948024749756, 0.13056138157844543, 0.20929239690303802, 0.0978817567229271, 0.004155158996582031, 0.2359900027513504, -0.4555675983428955]"
msnhealthnews,2011,could statins hospitalize flu,0,12,2,"[-0.01612096093595028, -0.06450199335813522, 0.09644681960344315, -0.024192532524466515, 0.08479711413383484, 0.1547882854938507, 0.07948794215917587, 0.012647288851439953, -0.2775004208087921, 0.15547576546669006, 0.19805070757865906, 0.14068400859832764, -0.044534582644701004, -0.13631916046142578, 0.033727481961250305, -0.04875089228153229, 0.04147002846002579, 0.03689749166369438, -0.22694428265094757, 0.0909775048494339, -0.06991880387067795, -0.08747981488704681, 0.05157717689871788, 0.3595082461833954, 0.08325426280498505, 0.19775669276714325, 0.0978328213095665, -0.017496382817626, 0.1737699955701828, -0.3819729685783386]"
msnhealthnews,2011,drunk drivingrelated death surge holiday,0,12,2,"[-0.046441204845905304, -0.07281360030174255, 0.14033052325248718, -0.05881413817405701, 0.019059376791119576, 0.16856858134269714, 0.16433459520339966, 0.006108110770583153, -0.3337502181529999, 0.17281930148601532, 0.24727685749530792, 0.19066935777664185, -0.018116530030965805, -0.19456574320793152, 0.0420634001493454, -0.042668722569942474, 0.11202806234359741, 0.10027629882097244, -0.30905449390411377, 0.14145484566688538, -0.029483718797564507, -0.10980871319770813, 0.09910307079553604, 0.39100196957588196, 0.07550667226314545, 0.17847101390361786, 0.05855388194322586, 0.036901265382766724, 0.205281063914299, -0.43498003482818604]"
msnhealthnews,2011,men nine step sex life,0,12,2,"[-0.008521323092281818, -0.056065745651721954, 0.11754779517650604, -0.08131057769060135, 0.07600004225969315, 0.23637355864048004, 0.1155780553817749, 0.02399747632443905, -0.33096352219581604, 0.12310797721147537, 0.21899177134037018, 0.1968652904033661, -0.05028311535716057, -0.14265647530555725, 0.006879649590700865, -0.09220531582832336, 0.11437898129224777, 0.04781605675816536, -0.2974558472633362, 0.13213634490966797, -0.07474429160356522, -0.12032996863126755, 0.11189266294240952, 0.43547213077545166, 0.10045468807220459, 0.18935562670230865, 0.08172780275344849, 0.013492397964000702, 0.21773193776607513, -0.4701441526412964]"
msnhealthnews,2011,food mood,0,12,2,"[-0.0067787254229187965, -0.07799973338842392, 0.17565806210041046, -0.05175977945327759, 0.05821971222758293, 0.21373887360095978, 0.18790709972381592, -0.015922266989946365, -0.31927597522735596, 0.15036611258983612, 0.2836237847805023, 0.2184942364692688, -0.0767093375325203, -0.2083124965429306, 0.030733954161405563, -0.033194683492183685, 0.10471617430448532, 0.10422678291797638, -0.2949262857437134, 0.12980812788009644, -0.09308874607086182, -0.14987565577030182, 0.09939353168010712, 0.5007749199867249, 0.1362905651330948, 0.23405617475509644, 0.09733077138662338, 0.013145810924470425, 0.18185529112815857, -0.5059542655944824]"
msnhealthnews,2011,celebrity secret fit famous men,0,12,2,"[0.012237774208188057, -0.07235029339790344, 0.07588811963796616, -0.006545091513544321, 0.05953582003712654, 0.15293720364570618, 0.07371173799037933, 0.011615577153861523, -0.19387531280517578, 0.09570268541574478, 0.12645481526851654, 0.10857602208852768, 0.009565013460814953, -0.12679152190685272, 0.005302573088556528, -0.07432420551776886, 0.04601427540183067, 0.049394477158784866, -0.21496807038784027, 0.057269975543022156, -0.0290994793176651, -0.07676765322685242, 0.031631216406822205, 0.27599355578422546, 0.046783946454524994, 0.10406249016523361, 0.04950200393795967, 0.01391723845154047, 0.10441893339157104, -0.2533932030200958]"
msnhealthnews,2011,loss insurance much likelier adult recession,0,12,1,"[-0.04729290306568146, -0.09120422601699829, 0.09691989421844482, -0.027302296832203865, 0.05764152482151985, 0.18127183616161346, 0.17177003622055054, -0.015487290918827057, -0.2766689956188202, 0.13165029883384705, 0.2377365678548813, 0.20409633219242096, -0.007733317092061043, -0.1473144143819809, 0.029905298724770546, -0.018547285348176956, 0.07952000945806503, 0.027279727160930634, -0.28774717450141907, 0.12750262022018433, -0.04383935406804085, -0.15293444693088531, 0.07356235384941101, 0.4085482060909271, 0.10462740808725357, 0.16400733590126038, 0.055066488683223724, -0.014392251148819923, 0.17514881491661072, -0.42409002780914307]"
msnhealthnews,2011,body clock might affect dementia,0,12,1,"[-0.0020541406702250242, -0.004324568901211023, 0.07456544786691666, -0.027409164234995842, 0.04238515719771385, 0.15743514895439148, 0.1529862880706787, -0.007245441433042288, -0.24104733765125275, 0.14557892084121704, 0.1985926777124405, 0.17146871984004974, -0.06135578081011772, -0.11449993401765823, 0.014999251812696457, -0.05832550302147865, 0.08827109634876251, 0.04440513253211975, -0.20136722922325134, 0.08194234222173691, -0.08610586076974869, -0.11246275901794434, 0.05250435695052147, 0.3406168520450592, 0.058102551847696304, 0.16013306379318237, 0.04326638579368591, 0.010028956457972527, 0.1518661081790924, -0.35884010791778564]"
msnhealthnews,2011,safety board urge nationwide ban driver use cellphone,0,12,1,"[-0.00132497597951442, -0.04588864743709564, 0.10559816658496857, -0.04831050708889961, 0.07000618427991867, 0.1443064659833908, 0.09953110665082932, 0.0026442501693964005, -0.29046642780303955, 0.08992162346839905, 0.24835895001888275, 0.16328921914100647, -0.02166764810681343, -0.14964866638183594, 0.030135225504636765, -0.05079448223114014, 0.10143545269966125, 0.08626969903707504, -0.29818305373191833, 0.09576574712991714, -0.06343740969896317, -0.1435249000787735, 0.04220230504870415, 0.40273404121398926, 0.12153692543506622, 0.20678338408470154, 0.050818026065826416, 0.040788330137729645, 0.1470802128314972, -0.4109332263469696]"
msnhealthnews,2011,cause stillbirth avoidable,0,12,1,"[0.019166328012943268, -0.08704088628292084, 0.09956478327512741, -0.05857154354453087, 0.09573595970869064, 0.20783431828022003, 0.11871344596147537, 0.022587202489376068, -0.2980560064315796, 0.11535994708538055, 0.21715742349624634, 0.1755201816558838, -0.04328160360455513, -0.1711464524269104, 0.04347297549247742, -0.06673416495323181, 0.07109907269477844, 0.058939434587955475, -0.31312015652656555, 0.06490591168403625, -0.04439197853207588, -0.1283632069826126, 0.06952311098575592, 0.42092064023017883, 0.11677251756191254, 0.23421484231948853, 0.1089894101023674, 0.004954117815941572, 0.1798449605703354, -0.40491482615470886]"
msnhealthnews,2011,angioplasty safe without onsite surgery review,0,12,1,"[-0.041758619248867035, -0.03906328231096268, 0.14377109706401825, -0.03211347758769989, 0.053915612399578094, 0.19733397662639618, 0.1836117058992386, 0.0197314266115427, -0.3442794382572174, 0.1529063731431961, 0.2942010164260864, 0.18936492502689362, -0.046058058738708496, -0.1701209843158722, 0.03223342075943947, -0.05857676640152931, 0.13907961547374725, 0.1051698848605156, -0.3352583050727844, 0.11840914189815521, -0.08285325765609741, -0.11900602281093597, 0.04884575679898262, 0.46699437499046326, 0.10990230739116669, 0.2271556258201599, 0.07106044888496399, 0.017709430307149887, 0.20586496591567993, -0.49008479714393616]"
msnhealthnews,2011,type muscular dystrophy link raise cancer,1,12,1,"[-0.03909701481461525, -0.10401612520217896, 0.14670275151729584, -0.07489389181137085, 0.05123063921928406, 0.2639048397541046, 0.17765845358371735, -0.018736327067017555, -0.3712617754936218, 0.1806424856185913, 0.26127374172210693, 0.22556853294372559, -0.021357597783207893, -0.21817290782928467, 0.004415036644786596, -0.03905849531292915, 0.13749535381793976, 0.10182394087314606, -0.33078938722610474, 0.09865184128284454, -0.0778365433216095, -0.18445417284965515, 0.11622584611177444, 0.4755140244960785, 0.11199560761451721, 0.24449852108955383, 0.05871238559484482, -0.02250073105096817, 0.18913495540618896, -0.5186759829521179]"
msnhealthnews,2011,ecstasy cause longterm change brain chemistry,0,12,1,"[0.021065980195999146, -0.07039137184619904, 0.10644111037254333, -0.0551508329808712, 0.07224778085947037, 0.1732853204011917, 0.1268739104270935, 0.030627643689513206, -0.2608267664909363, 0.08599967509508133, 0.22319117188453674, 0.14048238098621368, -0.04395538941025734, -0.1951814442873001, -0.006875733844935894, -0.04300227388739586, 0.09230778366327286, 0.06141632795333862, -0.27364978194236755, 0.06988231837749481, -0.07913289219141006, -0.08715257048606873, 0.08104180544614792, 0.3588193655014038, 0.10286661237478256, 0.2120974361896515, 0.02815963141620159, 0.06361711770296097, 0.17630290985107422, -0.4002448618412018]"
msnhealthnews,2011,work mom happier stayathome peer,0,12,1,"[-0.034928690642118454, -0.0385223925113678, 0.09022814780473709, -0.08719680458307266, 0.03134894743561745, 0.18257585167884827, 0.14370635151863098, -0.009343153797090054, -0.2954976260662079, 0.14780592918395996, 0.22253736853599548, 0.22286836802959442, -0.048687271773815155, -0.1376698762178421, 0.018742594867944717, -0.020500067621469498, 0.051522545516490936, 0.05315547063946724, -0.30875343084335327, 0.11845923960208893, -0.013177245855331421, -0.15713249146938324, 0.08014170080423355, 0.4500530958175659, 0.1055666133761406, 0.18107642233371735, 0.08990684151649475, -0.026419684290885925, 0.18549266457557678, -0.46228453516960144]"
msnhealthnews,2011,obesity le harmful selfesteem black,0,12,1,"[-0.03927341476082802, -0.07153984159231186, 0.12628836929798126, -0.029794592410326004, 0.05611623451113701, 0.19315943121910095, 0.10852530598640442, 0.04159168526530266, -0.2433275282382965, 0.1062004566192627, 0.1888076215982437, 0.16290916502475739, -0.0629195049405098, -0.13055363297462463, -0.017950452864170074, -0.05399802327156067, 0.06996738910675049, 0.03005068190395832, -0.25218239426612854, 0.10138288885354996, -0.020057717338204384, -0.12582412362098694, 0.06517735123634338, 0.3180462419986725, 0.04615031182765961, 0.14292800426483154, 0.08877294510602951, 0.027671806514263153, 0.15196822583675385, -0.39286911487579346]"
msnhealthnews,2011,want cut chocolate craving take walk,0,12,1,"[0.0002654122363310307, -0.04306865483522415, 0.11104560643434525, -0.05715372785925865, 0.08121608197689056, 0.20347557961940765, 0.13098572194576263, -0.02054818533360958, -0.27552175521850586, 0.17937195301055908, 0.16306284070014954, 0.20042528212070465, -0.03319524601101875, -0.12383557111024857, 0.02176877297461033, -0.07527584582567215, 0.0639677569270134, 0.044124603271484375, -0.30994388461112976, 0.09369324892759323, -0.06398981064558029, -0.08901561796665192, 0.056760646402835846, 0.4157494008541107, 0.09024166315793991, 0.20841443538665771, 0.10597803443670273, 0.032905034720897675, 0.16321846842765808, -0.4075181782245636]"
msnhealthnews,2011,many toddler wind accidental overdose,0,12,1,"[0.0006149114924483001, -0.05279626324772835, 0.07249676436185837, -0.08049436658620834, 0.03970153257250786, 0.14185546338558197, 0.12854672968387604, 0.02265547215938568, -0.2439686805009842, 0.13126099109649658, 0.1262267529964447, 0.15476378798484802, -0.062025051563978195, -0.14052775502204895, 0.03523539751768112, -0.04087221249938011, 0.02054944820702076, 0.01748361438512802, -0.21548442542552948, 0.11817269027233124, -0.04189068824052811, -0.12351249903440475, 0.022760309278964996, 0.28910768032073975, 0.10660594701766968, 0.1495307981967926, 0.08915918320417404, 0.032053735107183456, 0.14540639519691467, -0.34720972180366516]"
msnhealthnews,2011,procedure lower complication leg clot,0,12,1,"[-0.01552962139248848, -0.08033046126365662, 0.06673740595579147, -0.012560578063130379, 0.03804006427526474, 0.11796341091394424, 0.1044987216591835, 0.018916094675660133, -0.20506736636161804, 0.12337653338909149, 0.15759386122226715, 0.1194685697555542, -0.035025760531425476, -0.1255737692117691, 0.015800507739186287, -0.024649620056152344, 0.0412861630320549, 0.01867775246500969, -0.25810128450393677, 0.03804469108581543, -0.02473844401538372, -0.080036960542202, 0.058700092136859894, 0.3151836395263672, 0.05337093397974968, 0.16049686074256897, 0.08857937902212143, 0.025239581242203712, 0.1109139546751976, -0.33235737681388855]"
msnhealthnews,2011,shed light preemie higher sids,0,12,1,"[0.008985823951661587, -0.07390504330396652, 0.17393021285533905, -0.05726281926035881, 0.11554940044879913, 0.28860151767730713, 0.1654508113861084, -0.01937660202383995, -0.3955479860305786, 0.23034103214740753, 0.27605366706848145, 0.23530170321464539, -0.053007446229457855, -0.1851794570684433, 0.02946721389889717, -0.03662139177322388, 0.060744691640138626, 0.05995429307222366, -0.3715008795261383, 0.14134083688259125, -0.0546766072511673, -0.12785127758979797, 0.08863457292318344, 0.4830223023891449, 0.16726747155189514, 0.24446290731430054, 0.11801943182945251, 0.001972996164113283, 0.21430975198745728, -0.5177484154701233]"
msnhealthnews,2011,chew khat raise heart disease death,0,12,1,"[-0.04120589420199394, -0.05537056550383568, 0.15338820219039917, -0.00647793198004365, 0.05461037531495094, 0.1921275407075882, 0.10683318227529526, 0.04085346311330795, -0.26406434178352356, 0.13823869824409485, 0.25687146186828613, 0.17397776246070862, -0.01679392158985138, -0.18355822563171387, -0.004107857123017311, -0.03270692750811577, 0.1292281597852707, 0.08093990385532379, -0.3004907965660095, 0.08271770179271698, -0.04221218824386597, -0.12844371795654297, 0.06416872888803482, 0.38734376430511475, 0.06628239154815674, 0.21841417253017426, 0.05594201385974884, 0.06007961183786392, 0.1788838654756546, -0.43874675035476685]"
msnhealthnews,2011,chronic fatigue tie extended school absence,0,12,1,"[0.028230318799614906, -0.027880879119038582, 0.10051413625478745, -0.011386486701667309, 0.03714596852660179, 0.14658164978027344, 0.03039604052901268, -0.02045815996825695, -0.18477536737918854, 0.07651911675930023, 0.1518368124961853, 0.12415219098329544, -0.0025590420700609684, -0.11512123793363571, 0.03166329115629196, 0.007394800893962383, 0.05846364423632622, 0.02569745108485222, -0.1315333992242813, 0.026766985654830933, 0.009337209165096283, -0.025396745651960373, 0.09134270250797272, 0.2725113034248352, 0.04035697504878044, 0.11625953763723373, 0.02513003908097744, -0.004685632418841124, 0.09817944467067719, -0.26371803879737854]"
msnhealthnews,2011,birth defect seem rare kid childhood cancer survivor,4,12,1,"[-0.035402603447437286, -0.09624628722667694, 0.16723421216011047, -0.07973475754261017, 0.0572899766266346, 0.20037919282913208, 0.18662230670452118, 0.0297518502920866, -0.35170045495033264, 0.19450896978378296, 0.2575192451477051, 0.2227119505405426, -0.08375244587659836, -0.17998552322387695, 0.050007984042167664, -0.03367122262716293, 0.06056130677461624, 0.05217023938894272, -0.357026606798172, 0.10729265213012695, -0.08987952768802643, -0.11844589561223984, 0.10454200208187103, 0.4776456356048584, 0.1522633135318756, 0.24665163457393646, 0.09805776178836823, 0.04110565036535263, 0.17862607538700104, -0.48959586024284363]"
msnhealthnews,2011,cancer outpatient great blood clot,1,12,1,"[0.007712590973824263, -0.09778398275375366, 0.11768533289432526, -0.09131880104541779, 0.07821917533874512, 0.2733522951602936, 0.17453086376190186, 0.030893107876181602, -0.42700961232185364, 0.22135119140148163, 0.2883778214454651, 0.2825739085674286, -0.08874095231294632, -0.2343866527080536, 0.00991933885961771, -0.07565198093652725, 0.09433099627494812, 0.051601946353912354, -0.3437049984931946, 0.11515307426452637, -0.09294649958610535, -0.1520916223526001, 0.12744475901126862, 0.5653994679450989, 0.15534885227680206, 0.2426040917634964, 0.07738198339939117, 0.03617782145738602, 0.19696928560733795, -0.5514305830001831]"
msnhealthnews,2011,acupuncture might ease chemotherapy pain,0,12,0,"[-0.02953079342842102, -0.10721756517887115, 0.16076019406318665, -0.05600481852889061, 0.09006074070930481, 0.21077494323253632, 0.17525719106197357, 0.03655431792140007, -0.31291794776916504, 0.15275779366493225, 0.26314300298690796, 0.2181369811296463, -0.06038873642683029, -0.16969917714595795, 0.013311420567333698, -0.0565367229282856, 0.0704549178481102, 0.09303321689367294, -0.2936142086982727, 0.13483940064907074, -0.0821775421500206, -0.10895676910877228, 0.07516764849424362, 0.5010111927986145, 0.09484624117612839, 0.19770771265029907, 0.06809107214212418, 0.027504386380314827, 0.2275628000497818, -0.49934449791908264]"
msnhealthnews,2011,many old people screen cancer,1,12,0,"[-0.021872466430068016, -0.0856439471244812, 0.192451611161232, -0.0485580712556839, 0.08585598319768906, 0.2642611265182495, 0.18524783849716187, 0.02953246980905533, -0.4046856760978699, 0.2017570585012436, 0.28371214866638184, 0.2299087643623352, -0.07170052081346512, -0.23274298012256622, 0.014259614050388336, -0.04438604786992073, 0.0896473079919815, 0.09385402500629425, -0.3808076083660126, 0.14750464260578156, -0.05118418112397194, -0.1573546677827835, 0.0729408785700798, 0.5309556126594543, 0.12023809552192688, 0.25815698504447937, 0.08980657160282135, -0.005988740362226963, 0.21239013969898224, -0.5096259117126465]"
msnhealthnews,2011,snake skin crawl suggest,0,12,0,"[-0.015468028374016285, -0.03604131191968918, 0.09953878819942474, -0.04518837854266167, 0.025387084111571312, 0.1403520256280899, 0.13273651897907257, 0.016102846711874008, -0.2269551157951355, 0.1253553032875061, 0.13304127752780914, 0.11252396553754807, 0.0017460043309256434, -0.09488485753536224, 0.04454049840569496, -0.03554311394691467, 0.043673474341630936, 0.04295399785041809, -0.22559863328933716, 0.07265961170196533, -0.016283148899674416, -0.12013817578554153, 0.04042436182498932, 0.3345148265361786, 0.07823551446199417, 0.12649689614772797, 0.040949270129203796, 0.026441385969519615, 0.15449534356594086, -0.3095896244049072]"
msnhealthnews,2011,blink pattern window autistic mind,0,12,0,"[-0.024249562993645668, -0.08649685233831406, 0.08707259595394135, -0.06381241232156754, 0.03372453898191452, 0.17539545893669128, 0.14067620038986206, -0.016925299540162086, -0.2628815174102783, 0.1180899515748024, 0.19319310784339905, 0.17850184440612793, -0.058218080550432205, -0.10915961116552353, 0.01250199880450964, -0.015318386256694794, 0.07234478741884232, 0.07260189950466156, -0.27111828327178955, 0.11678764969110489, -0.01594105362892151, -0.1267661452293396, 0.05080841854214668, 0.36107033491134644, 0.09123606979846954, 0.18600375950336456, 0.03562004119157791, -0.005045952275395393, 0.14495177567005157, -0.37056609988212585]"
msnhealthnews,2011,question use mri backpain injection,0,12,0,"[-0.003725775284692645, -0.10341755300760269, 0.1556125432252884, -0.08843767642974854, 0.06079624965786934, 0.19205303490161896, 0.16992738842964172, 0.015567118301987648, -0.3167039155960083, 0.16314753890037537, 0.248069629073143, 0.21290411055088043, -0.015239626169204712, -0.16913697123527527, 0.04845065250992775, -0.06655275076627731, 0.09601675719022751, 0.10204979032278061, -0.35762473940849304, 0.10798173397779465, -0.09132763743400574, -0.12725666165351868, 0.06490057706832886, 0.4602363705635071, 0.09558750689029694, 0.25943490862846375, 0.08853156119585037, -0.013520430773496628, 0.18821370601654053, -0.4785257875919342]"
msnhealthnews,2011,brain change tie parkinson dementia,0,12,0,"[-0.02644949033856392, -0.0844782292842865, 0.12994098663330078, -0.08081726729869843, 0.025536103174090385, 0.1815997064113617, 0.18933002650737762, -0.008592953905463219, -0.331542432308197, 0.13943853974342346, 0.2324255108833313, 0.22758617997169495, -0.05389845743775368, -0.18259169161319733, 0.018345776945352554, -0.0750873014330864, 0.069977767765522, 0.10240596532821655, -0.3125620484352112, 0.12406980991363525, -0.06291069090366364, -0.09668280929327011, 0.07248964160680771, 0.4882175624370575, 0.11169257014989853, 0.22261057794094086, 0.11106811463832855, 0.04964471608400345, 0.2101561427116394, -0.451419860124588]"
msnhealthnews,2011,mastectomy breast reconstruction safe old,0,12,0,"[0.002464765915647149, -0.03093658946454525, 0.09944230318069458, -0.029573794454336166, 0.08660383522510529, 0.1457819938659668, 0.15690207481384277, 0.04395683482289314, -0.28203094005584717, 0.10995780676603317, 0.1682032346725464, 0.17307420074939728, -0.06856638193130493, -0.12413809448480606, 0.0033976936247199774, -0.06191567704081535, 0.048580680042505264, 0.03297200798988342, -0.22181326150894165, 0.07139963656663895, -0.03761979937553406, -0.08048351854085922, 0.03614342212677002, 0.406695693731308, 0.10335272550582886, 0.1633768230676651, 0.05443224683403969, -0.0020733908750116825, 0.13672704994678497, -0.40074852108955383]"
msnhealthnews,2011,side effect cause many old drop breast cancer drug,1,12,0,"[-0.02195703238248825, -0.04947022348642349, 0.08840605616569519, -0.05870073661208153, 0.05140584334731102, 0.15948018431663513, 0.12109766900539398, 0.04474373906850815, -0.26841023564338684, 0.10974645614624023, 0.22805102169513702, 0.18457090854644775, -0.03895160183310509, -0.16229699552059174, 0.05488217994570732, -0.05596533417701721, 0.08566108345985413, 0.07972889393568039, -0.237990602850914, 0.10815547406673431, -0.030903587117791176, -0.11761670559644699, 0.05593239143490791, 0.35156410932540894, 0.0805087611079216, 0.16510319709777832, 0.04414578527212143, 0.0051006437279284, 0.19540812075138092, -0.4324662983417511]"
msnhealthnews,2011,adhd drug dont raise heart problem,0,12,0,"[-0.04072203114628792, -0.11033367365598679, 0.1603737622499466, -0.0563061460852623, 0.04290873929858208, 0.2578240633010864, 0.21614013612270355, -0.016419759020209312, -0.4148966372013092, 0.1938246190547943, 0.29995572566986084, 0.24215954542160034, -0.08197537064552307, -0.21893660724163055, -0.00011710613034665585, -0.034761831164360046, 0.11287939548492432, 0.04617219418287277, -0.3930608034133911, 0.15899920463562012, -0.09452497959136963, -0.14088144898414612, 0.05510106682777405, 0.578895628452301, 0.1271815448999405, 0.27036431431770325, 0.08796915411949158, 0.03719180449843407, 0.20758827030658722, -0.585927426815033]"
