Number,Date_Time,info,source,Core_info_final,year
212307040830361600,2012-06-11 22:15:17+00:00,Could Slow Walking Foreshadow Early Dementia?:  http://on-msn.com/N5uNb1,msnhealthnews,Could Slow Walking Foreshadow Early Dementia?:  ,2012
212275111863128064,2012-06-11 20:08:25+00:00,Seizure Behind Commerce Secretary Bryson's Crashes: Report:  http://on-msn.com/Ol0Lgf,msnhealthnews,Seizure Behind Commerce Secretary Bryson's Crashes: Report:  ,2012
212259334095253504,2012-06-11 19:05:43+00:00,TV Anchor Robin Roberts Has Rare Bone Marrow Disorder:  http://on-msn.com/MvSgfy,msnhealthnews,TV Anchor Robin Roberts Has Rare Bone Marrow Disorder:  ,2012
212259333369630720,2012-06-11 19:05:43+00:00,"Thyroid Cancer Seldom Shortens Lifespan, Study Finds:  http://on-msn.com/MvSiUB",msnhealthnews,"Thyroid Cancer Seldom Shortens Lifespan, Study Finds:  ",2012
212259311274033153,2012-06-11 19:05:38+00:00,Low Levels of Brain Chemical May Boost Aggression:  http://on-msn.com/N4FEBZ,msnhealthnews,Low Levels of Brain Chemical May Boost Aggression:  ,2012
212226283101368325,2012-06-11 16:54:23+00:00,Inactivation of Gene Might Cause Skin Cancer to Spread:  http://on-msn.com/Lv4OWA,msnhealthnews,Inactivation of Gene Might Cause Skin Cancer to Spread:  ,2012
212186147156262913,2012-06-11 14:14:54+00:00,Too Little Sleep Tied to Stroke Risk:  http://on-msn.com/MBXha2,msnhealthnews,Too Little Sleep Tied to Stroke Risk:  ,2012
212186125236830209,2012-06-11 14:14:49+00:00,Self-Harm Showing Up in Elementary Schools: Study:  http://on-msn.com/LUHJvg,msnhealthnews,Self-Harm Showing Up in Elementary Schools: Study:  ,2012
212186124385390592,2012-06-11 14:14:48+00:00,Young Cancer Survivors Often Face Long-Term Health Problems:  http://on-msn.com/LUHGQe,msnhealthnews,Young Cancer Survivors Often Face Long-Term Health Problems:  ,2012
212186123588472832,2012-06-11 14:14:48+00:00,Fear of Dark Keeps Some Adults Awake at Night: Study:  http://on-msn.com/LUHGQc,msnhealthnews,Fear of Dark Keeps Some Adults Awake at Night: Study:  ,2012
211890408823853056,2012-06-10 18:39:44+00:00,Scientists Spot More Migraine Genes:  http://on-msn.com/MrjUuc,msnhealthnews,Scientists Spot More Migraine Genes:  ,2012
211890408014352384,2012-06-10 18:39:44+00:00,Study Digs Into Secrets of Keeping HIV in Check:  http://on-msn.com/MrjUu6,msnhealthnews,Study Digs Into Secrets of Keeping HIV in Check:  ,2012
211858631757529088,2012-06-10 16:33:28+00:00,More Progress Made on Artificial Pancreas for Diabetes Patients:  http://on-msn.com/MqVzEO,msnhealthnews,More Progress Made on Artificial Pancreas for Diabetes Patients:  ,2012
211811163456016386,2012-06-10 13:24:51+00:00,Junk Food More Appealing When You're Sleepy: Study:  http://on-msn.com/LqxVub,msnhealthnews,Junk Food More Appealing When You're Sleepy: Study:  ,2012
211497003778183169,2012-06-09 16:36:29+00:00,Diabetes Rising Rapidly Among U.S. Kids:  http://on-msn.com/LnutjR,msnhealthnews,Diabetes Rising Rapidly Among U.S. Kids:  ,2012
211497002461171713,2012-06-09 16:36:29+00:00,Many People With Type 1 Diabetes Missing Treatment Goals: Study:  http://on-msn.com/LEvwwG,msnhealthnews,Many People With Type 1 Diabetes Missing Treatment Goals: Study:  ,2012
211457422223618048,2012-06-09 13:59:12+00:00,Treating Prediabetes Might Prevent Full-Blown Disease:  http://on-msn.com/LE1Tvs,msnhealthnews,Treating Prediabetes Might Prevent Full-Blown Disease:  ,2012
211243311560798208,2012-06-08 23:48:24+00:00,Sleepy Hospital Workers a Danger on the Road: Study:  http://on-msn.com/K6XUZt,msnhealthnews,Sleepy Hospital Workers a Danger on the Road: Study:  ,2012
211211399190417410,2012-06-08 21:41:36+00:00,Mental Health Woes Raise Odds for Prescription Painkiller Abuse:  http://on-msn.com/K6BSG9,msnhealthnews,Mental Health Woes Raise Odds for Prescription Painkiller Abuse:  ,2012
211211398452232192,2012-06-08 21:41:36+00:00,Tylenol Overdose Can Be Deadly for a Child:  http://on-msn.com/K6BSG5,msnhealthnews,Tylenol Overdose Can Be Deadly for a Child:  ,2012
211195639206395904,2012-06-08 20:38:58+00:00,Menopausal Age May Affect Rheumatoid Arthritis Severity:  http://on-msn.com/MSLcPZ,msnhealthnews,Menopausal Age May Affect Rheumatoid Arthritis Severity:  ,2012
211163676026208256,2012-06-08 18:31:58+00:00,Enter the 'Brotox' Era:  http://on-msn.com/LDUg47,msnhealthnews,Enter the 'Brotox' Era:  ,2012
211131821721780226,2012-06-08 16:25:23+00:00,6.6 Million Young Adults Joined Parents' Health Plans in 2011: Report:  http://on-msn.com/MRQriQ,msnhealthnews,6.6 Million Young Adults Joined Parents' Health Plans in 2011: Report:  ,2012
211131820966821888,2012-06-08 16:25:23+00:00,City Kids More Prone to Food Allergies Than Rural Peers: Study:  http://on-msn.com/MRQriO,msnhealthnews,City Kids More Prone to Food Allergies Than Rural Peers: Study:  ,2012
211131820211838977,2012-06-08 16:25:23+00:00,"Fruits, Veggies May Help Smokers Quit:  http://on-msn.com/MicOIl",msnhealthnews,"Fruits, Veggies May Help Smokers Quit:  ",2012
211131819326832640,2012-06-08 16:25:23+00:00,Poisoning 'Can Happen to Anyone':  http://on-msn.com/MRQriM,msnhealthnews,Poisoning 'Can Happen to Anyone':  ,2012
211131818366337024,2012-06-08 16:25:22+00:00,"Danger at Home Lurks in Pills, Plants, Chemicals and More:  http://on-msn.com/MicMAm",msnhealthnews,"Danger at Home Lurks in Pills, Plants, Chemicals and More:  ",2012
211092315295584256,2012-06-08 13:48:24+00:00,Prediabetes Linked to Higher Stroke Risk in Study:  http://on-msn.com/LiTdK4,msnhealthnews,Prediabetes Linked to Higher Stroke Risk in Study:  ,2012
211092314565787648,2012-06-08 13:48:24+00:00,Head Injury's Location Key to Concussion Effects:  http://on-msn.com/LzMYm3,msnhealthnews,Head Injury's Location Key to Concussion Effects:  ,2012
211092313768853504,2012-06-08 13:48:24+00:00,Docs Aren't Coaching Overweight Kids on How to Slim Down: Study:  http://on-msn.com/LzMZGl,msnhealthnews,Docs Aren't Coaching Overweight Kids on How to Slim Down: Study:  ,2012
210880679087583232,2012-06-07 23:47:26+00:00,U.S. in Top 10 for Premature Births:  http://on-msn.com/LgD4VC,msnhealthnews,U.S. in Top 10 for Premature Births:  ,2012
210849134477979648,2012-06-07 21:42:05+00:00,Dinosaurs May Have Been More Svelte Than Thought:  http://on-msn.com/KLBgq8,msnhealthnews,Dinosaurs May Have Been More Svelte Than Thought:  ,2012
210833251600838656,2012-06-07 20:38:58+00:00,1 in 3 Teens Admits to Texting While Driving:  http://on-msn.com/KLoTdu,msnhealthnews,1 in 3 Teens Admits to Texting While Driving:  ,2012
210833249784700928,2012-06-07 20:38:58+00:00,Ex-Players Sue NFL Over Brain Injuries:  http://on-msn.com/KLoQi6,msnhealthnews,Ex-Players Sue NFL Over Brain Injuries:  ,2012
210833249080053762,2012-06-07 20:38:58+00:00,Two-Thirds of Osteo Hip Fractures Occur After 80: U.S. Study:  http://on-msn.com/NP8tPn,msnhealthnews,Two-Thirds of Osteo Hip Fractures Occur After 80: U.S. Study:  ,2012
210833227261296643,2012-06-07 20:38:53+00:00,9 in 10 Blacks With High Blood Pressure Have Early Heart Disease:  http://on-msn.com/KLoQi2,msnhealthnews,9 in 10 Blacks With High Blood Pressure Have Early Heart Disease:  ,2012
210833226422427649,2012-06-07 20:38:52+00:00,"Most 'Extreme Preemies' Grow Into Happy, Healthy Teens:  http://on-msn.com/KLoNCL",msnhealthnews,"Most 'Extreme Preemies' Grow Into Happy, Healthy Teens:  ",2012
210800132738924545,2012-06-07 18:27:22+00:00,"Flu Season Was One of Mildest on Record, CDC Confirms:  http://on-msn.com/KKYaxZ",msnhealthnews,"Flu Season Was One of Mildest on Record, CDC Confirms:  ",2012
210800131954581504,2012-06-07 18:27:22+00:00,"Many Suffer Leg, Lung Clots While Hospitalized: CDC:  http://on-msn.com/NOwB4F",msnhealthnews,"Many Suffer Leg, Lung Clots While Hospitalized: CDC:  ",2012
210800130994081795,2012-06-07 18:27:22+00:00,"Obesity, Diabetes May Raise Complications After Joint Replacement:  http://on-msn.com/KKYaxR",msnhealthnews,"Obesity, Diabetes May Raise Complications After Joint Replacement:  ",2012
210775517576699904,2012-06-07 16:49:34+00:00,Ritual in Some Jewish Circumcisions Raises Risk of Herpes Infection: Report:  http://on-msn.com/LEPrJO,msnhealthnews,Ritual in Some Jewish Circumcisions Raises Risk of Herpes Infection: Report:  ,2012
210775516767199232,2012-06-07 16:49:33+00:00,"Belly 'Membrane' May Regulate Immune System, Mouse Study Finds:  http://on-msn.com/Mj9u36",msnhealthnews,"Belly 'Membrane' May Regulate Immune System, Mouse Study Finds:  ",2012
210775515932524545,2012-06-07 16:49:33+00:00,Depressed Teens Who Respond to Treatment Less Likely to Abuse Drugs:  http://on-msn.com/LEPrtw,msnhealthnews,Depressed Teens Who Respond to Treatment Less Likely to Abuse Drugs:  ,2012
210726259737628673,2012-06-07 13:33:50+00:00,Skin Cells Turned Into Brain Cells in Lab Study:  http://on-msn.com/LE7kIJ,msnhealthnews,Skin Cells Turned Into Brain Cells in Lab Study:  ,2012
210726258928136193,2012-06-07 13:33:49+00:00,Many Kids on Medicaid Don't See Dentist: Study:  http://on-msn.com/LE7ksp,msnhealthnews,Many Kids on Medicaid Don't See Dentist: Study:  ,2012
210520783188017152,2012-06-06 23:57:20+00:00,"Child CT Scans Might Up Risk of Brain Cancer, Leukemia:  http://on-msn.com/JYl8AM",msnhealthnews,"Child CT Scans Might Up Risk of Brain Cancer, Leukemia:  ",2012
210520782282043392,2012-06-06 23:57:20+00:00,Exercise Controls Weight in White Girls Better Than in Black Girls: Study:  http://on-msn.com/JYl9EY,msnhealthnews,Exercise Controls Weight in White Girls Better Than in Black Girls: Study:  ,2012
210520781434781696,2012-06-06 23:57:20+00:00,Disaster-Preparedness Tips for People With Disabilities:  http://on-msn.com/LudDMS,msnhealthnews,Disaster-Preparedness Tips for People With Disabilities:  ,2012
210489530208370690,2012-06-06 21:53:09+00:00,"New Medicine Might Fight Drug-Resistant TB, Study Says:  http://on-msn.com/JY0noM",msnhealthnews,"New Medicine Might Fight Drug-Resistant TB, Study Says:  ",2012
210489529495334913,2012-06-06 21:53:09+00:00,New Drug Effective for Rare Genetic Skin Cancer: Studies:  http://on-msn.com/LtIjhe,msnhealthnews,New Drug Effective for Rare Genetic Skin Cancer: Studies:  ,2012
210489528719380483,2012-06-06 21:53:09+00:00,Exercise Appears to Ease Nerve-Damage Pain in Rat Study:  http://on-msn.com/LtIjha,msnhealthnews,Exercise Appears to Ease Nerve-Damage Pain in Rat Study:  ,2012
210473909047394304,2012-06-06 20:51:04+00:00,More Proof That Healthy Habits Fight Disease:  http://on-msn.com/LrXWK3,msnhealthnews,More Proof That Healthy Habits Fight Disease:  ,2012
210442303461003267,2012-06-06 18:45:29+00:00,Entire Genome of Human Fetus Deciphered:  http://on-msn.com/LbjlGG,msnhealthnews,Entire Genome of Human Fetus Deciphered:  ,2012
210442302727000066,2012-06-06 18:45:29+00:00,Some Docs Would Order Cancer Screening for Very Sick Elderly:  http://on-msn.com/Lbjk5J,msnhealthnews,Some Docs Would Order Cancer Screening for Very Sick Elderly:  ,2012
210418237228335105,2012-06-06 17:09:51+00:00,"Stem Cells Behind Clogged Arteries, Mouse Study Reveals:  http://on-msn.com/LaWDP5",msnhealthnews,"Stem Cells Behind Clogged Arteries, Mouse Study Reveals:  ",2012
210370996044177408,2012-06-06 14:02:08+00:00,Antibiotic-Resistant Gonorrhea Spreading: WHO:  http://on-msn.com/MFdHR9,msnhealthnews,Antibiotic-Resistant Gonorrhea Spreading: WHO:  ,2012
210370982488195072,2012-06-06 14:02:05+00:00,Financial Worries Add to Cancer Patients' Burden:  http://on-msn.com/M84QS1,msnhealthnews,Financial Worries Add to Cancer Patients' Burden:  ,2012
210370981645135874,2012-06-06 14:02:05+00:00,Ultrasound May Detect Heart Disease Earlier in Arthritis Patients:  http://on-msn.com/M84QRX,msnhealthnews,Ultrasound May Detect Heart Disease Earlier in Arthritis Patients:  ,2012
210370980076470272,2012-06-06 14:02:04+00:00,Medical Marijuana Dispensaries Don't Boost Local Crime: Study:  http://on-msn.com/M84QBF,msnhealthnews,Medical Marijuana Dispensaries Don't Boost Local Crime: Study:  ,2012
210150073819078657,2012-06-05 23:24:16+00:00,Blood Tests Might Help Guide Breast Cancer Care:  http://on-msn.com/LxGG4e,msnhealthnews,Blood Tests Might Help Guide Breast Cancer Care:  ,2012
210126294522937345,2012-06-05 21:49:47+00:00,Bigger Waist Tied to Increased Risk of Diabetes:  http://on-msn.com/NFPKWF,msnhealthnews,Bigger Waist Tied to Increased Risk of Diabetes:  ,2012
210126293709238272,2012-06-05 21:49:47+00:00,Study Supports Guilt's Role in Depression:  http://on-msn.com/KCMbT5,msnhealthnews,Study Supports Guilt's Role in Depression:  ,2012
210110499399024640,2012-06-05 20:47:01+00:00,Therapy Done Over the Phone May Help Depressed Patients:  http://on-msn.com/Ln7Uwf,msnhealthnews,Therapy Done Over the Phone May Help Depressed Patients:  ,2012
210110497989738497,2012-06-05 20:47:01+00:00,"Lifespan Gap Shrinks Between Whites, Blacks:  http://on-msn.com/L7cQov",msnhealthnews,"Lifespan Gap Shrinks Between Whites, Blacks:  ",2012
210110497205399553,2012-06-05 20:47:00+00:00,Daily Low-Dose Aspirin Risks Seem to Outweigh Gains for Many: Study:  http://on-msn.com/L7cRsr,msnhealthnews,Daily Low-Dose Aspirin Risks Seem to Outweigh Gains for Many: Study:  ,2012
210110496429453314,2012-06-05 20:47:00+00:00,Statewide Program Improved Heart-Attack Survival: Study:  http://on-msn.com/Ln7UfR,msnhealthnews,Statewide Program Improved Heart-Attack Survival: Study:  ,2012
210078663977340928,2012-06-05 18:40:31+00:00,Seniors With Asthma Do Worse If Obese:  http://on-msn.com/LwR4cu,msnhealthnews,Seniors With Asthma Do Worse If Obese:  ,2012
210043951472844800,2012-06-05 16:22:35+00:00,Disney to Curtail Junk Food Ads Aimed at Kids:  http://on-msn.com/M9kgJa,msnhealthnews,Disney to Curtail Junk Food Ads Aimed at Kids:  ,2012
210043950650765314,2012-06-05 16:22:34+00:00,Some Prisoners Misuse Antibiotic Ointments: Study:  http://on-msn.com/LwoM23,msnhealthnews,Some Prisoners Misuse Antibiotic Ointments: Study:  ,2012
210043949904179200,2012-06-05 16:22:34+00:00,"Low-Fiber Diet May Raise Teens' Risk for Heart Disease, Diabetes:  http://on-msn.com/M9kgJ8",msnhealthnews,"Low-Fiber Diet May Raise Teens' Risk for Heart Disease, Diabetes:  ",2012
210005035118104576,2012-06-05 13:47:56+00:00,"Little Short-Term Risk of Repeat Bout of Shingles, Study Finds:  http://on-msn.com/L5J6rP",msnhealthnews,"Little Short-Term Risk of Repeat Bout of Shingles, Study Finds:  ",2012
210005034279239680,2012-06-05 13:47:56+00:00,Study Finds Soy Supplements Don't Boost Thinking Skills:  http://on-msn.com/L5J6bx,msnhealthnews,Study Finds Soy Supplements Don't Boost Thinking Skills:  ,2012
210005033499103234,2012-06-05 13:47:56+00:00,Cigarette Tax Hikes Curb Smoking in Pregnancy: Study:  http://on-msn.com/LlsTzC,msnhealthnews,Cigarette Tax Hikes Curb Smoking in Pregnancy: Study:  ,2012
210005032748318720,2012-06-05 13:47:56+00:00,Fewer Medicare Patients Being 'Admitted' to Hospitals: Study:  http://on-msn.com/L5J3wa,msnhealthnews,Fewer Medicare Patients Being 'Admitted' to Hospitals: Study:  ,2012
209774416245178368,2012-06-04 22:31:32+00:00,'Uncertainty' Remains Over Supply of Key Cancer Drugs:  http://on-msn.com/L3fH1x,msnhealthnews,'Uncertainty' Remains Over Supply of Key Cancer Drugs:  ,2012
209758691900141568,2012-06-04 21:29:03+00:00,Some Genes Seem to Raise Risk of Obesity: Study:  http://on-msn.com/JQd9G6,msnhealthnews,Some Genes Seem to Raise Risk of Obesity: Study:  ,2012
209758691199680512,2012-06-04 21:29:03+00:00,"To Help With Dyslexia, S p a c e   L e t t e r s   A p a r t, Study Says:  http://on-msn.com/Lipu0z",msnhealthnews,"To Help With Dyslexia, S p a c e   L e t t e r s   A p a r t, Study Says:  ",2012
209758689278705665,2012-06-04 21:29:03+00:00,"Parental Abuse, Neglect Linked to Increased Skin Cancer Risk:  http://on-msn.com/Lipu0t",msnhealthnews,"Parental Abuse, Neglect Linked to Increased Skin Cancer Risk:  ",2012
209758688502747137,2012-06-04 21:29:03+00:00,Who's Touching You Affects How It Feels: Study:  http://on-msn.com/Lipw8C,msnhealthnews,Who's Touching You Affects How It Feels: Study:  ,2012
209758687705829376,2012-06-04 21:29:02+00:00,'Super Bug' May Thrive in Homes Where Kids Have Staph Infections:  http://on-msn.com/JQd9FQ,msnhealthnews,'Super Bug' May Thrive in Homes Where Kids Have Staph Infections:  ,2012
209711322911346688,2012-06-04 18:20:50+00:00,Teens Whose Moms  Smoked While Pregnant May Have Worse Asthma:  http://on-msn.com/M5nFZv,msnhealthnews,Teens Whose Moms  Smoked While Pregnant May Have Worse Asthma:  ,2012
209687658841116673,2012-06-04 16:46:48+00:00,Ginseng Capsules Seem to Ease Cancer-Related Fatigue:  http://on-msn.com/Kxh1MM,msnhealthnews,Ginseng Capsules Seem to Ease Cancer-Related Fatigue:  ,2012
209687657175990272,2012-06-04 16:46:47+00:00,Runners May Live Longer:  http://on-msn.com/Kxh1MI,msnhealthnews,Runners May Live Longer:  ,2012
209640892947120128,2012-06-04 13:40:58+00:00,"New 'Personalized' Drugs Show Promise Against Melanoma, Lung Cancer:  http://on-msn.com/L1yfPQ",msnhealthnews,"New 'Personalized' Drugs Show Promise Against Melanoma, Lung Cancer:  ",2012
209640891978223618,2012-06-04 13:40:58+00:00,Antidepressant Cymbalta Might Ease Chemo-Linked Pain:  http://on-msn.com/Lgw8bz,msnhealthnews,Antidepressant Cymbalta Might Ease Chemo-Linked Pain:  ,2012
209640877168132099,2012-06-04 13:40:54+00:00,"Older Drug for Advanced Breast Cancer Beat Newer, Pricier Meds:  http://on-msn.com/L1yevg",msnhealthnews,"Older Drug for Advanced Breast Cancer Beat Newer, Pricier Meds:  ",2012
209640876157304832,2012-06-04 13:40:54+00:00,Only a Third of U.S. Moms Who Plan to Breast-Feed Meet Goals:  http://on-msn.com/L1yevc,msnhealthnews,Only a Third of U.S. Moms Who Plan to Breast-Feed Meet Goals:  ,2012
209640875075178497,2012-06-04 13:40:54+00:00,"'Bombs' Ineffective Against Bedbugs, Experts Say:  http://on-msn.com/L1yev6",msnhealthnews,"'Bombs' Ineffective Against Bedbugs, Experts Say:  ",2012
209279297511362560,2012-06-03 13:44:07+00:00,'Rediscovered' Lymphoma Drug Helps Double Survival: Study:  http://on-msn.com/Lmjaaq,msnhealthnews,'Rediscovered' Lymphoma Drug Helps Double Survival: Study:  ,2012
209279296748003330,2012-06-03 13:44:07+00:00,Study Compares Timing of Hormonal Therapy for Prostate Cancer:  http://on-msn.com/M0pln2,msnhealthnews,Study Compares Timing of Hormonal Therapy for Prostate Cancer:  ,2012
209279295284195328,2012-06-03 13:44:06+00:00,Experimental Drug Shows Promise for Certain Breast Cancers:  http://on-msn.com/M0pmY4,msnhealthnews,Experimental Drug Shows Promise for Certain Breast Cancers:  ,2012
209279294529220608,2012-06-03 13:44:06+00:00,"Combination Drug, Chemo May Extend Life of Colon Cancer Patients:  http://on-msn.com/M0plmZ",msnhealthnews,"Combination Drug, Chemo May Extend Life of Colon Cancer Patients:  ",2012
209279293648408576,2012-06-03 13:44:06+00:00,Low Income May Keep Cancer Patients Out of Clinical Trials:  http://on-msn.com/M0plmX,msnhealthnews,Low Income May Keep Cancer Patients Out of Clinical Trials:  ,2012
208915922382110721,2012-06-02 13:40:12+00:00,Novel Drugs Show Early Promise Against Several Cancers:  http://on-msn.com/LWIWo4,msnhealthnews,Novel Drugs Show Early Promise Against Several Cancers:  ,2012
208915921694236674,2012-06-02 13:40:11+00:00,Avastin May Help Fight Tough-to-Treat Ovarian Tumors:  http://on-msn.com/LWITZt,msnhealthnews,Avastin May Help Fight Tough-to-Treat Ovarian Tumors:  ,2012
208915920922476546,2012-06-02 13:40:11+00:00,"Leukemia Deadlier for Teens, Young Adults Than Younger Kids: Study:  http://on-msn.com/LWIWo0",msnhealthnews,"Leukemia Deadlier for Teens, Young Adults Than Younger Kids: Study:  ",2012
208915919605477379,2012-06-02 13:40:11+00:00,Long-Term Side Effects Key When Cancer Patients Choose Drugs:  http://on-msn.com/LWITZp,msnhealthnews,Long-Term Side Effects Key When Cancer Patients Choose Drugs:  ,2012
208694322651086849,2012-06-01 22:59:38+00:00,"Quitting Smoking No Harder for Women Than Men, Study Says:  http://on-msn.com/LPZQS2",msnhealthnews,"Quitting Smoking No Harder for Women Than Men, Study Says:  ",2012
208694321816416256,2012-06-01 22:59:38+00:00,Too Much Screen Time May Harm Kids' Fitness:  http://on-msn.com/MgPwID,msnhealthnews,Too Much Screen Time May Harm Kids' Fitness:  ,2012
208678594719911936,2012-06-01 21:57:08+00:00,Many Americans Taking Too Much Acetaminophen:  http://on-msn.com/LPPlhu,msnhealthnews,Many Americans Taking Too Much Acetaminophen:  ,2012
208678593897836544,2012-06-01 21:57:08+00:00,"Smokers Have Higher Surgical Costs, More Complications: Study:  http://on-msn.com/MgDcYH",msnhealthnews,"Smokers Have Higher Surgical Costs, More Complications: Study:  ",2012
208662696122519552,2012-06-01 20:53:58+00:00,Competitive Sports May Boost Heart Function After Breast Cancer:  http://on-msn.com/L4OxUJ,msnhealthnews,Competitive Sports May Boost Heart Function After Breast Cancer:  ,2012
208647018162298880,2012-06-01 19:51:40+00:00,More Vitamin D Might Help Older People Stay Active:  http://on-msn.com/L4zies,msnhealthnews,More Vitamin D Might Help Older People Stay Active:  ,2012
208647017445068801,2012-06-01 19:51:40+00:00,"Small Batteries, Other Shiny Objects Pose Risks to Children:  http://on-msn.com/JFaXkx",msnhealthnews,"Small Batteries, Other Shiny Objects Pose Risks to Children:  ",2012
208599748943429632,2012-06-01 16:43:50+00:00,"Healthy Diet, Exercise Extend Life for Women in Their 70s: Study:  http://on-msn.com/L3PwIR",msnhealthnews,"Healthy Diet, Exercise Extend Life for Women in Their 70s: Study:  ",2012
208599747991306241,2012-06-01 16:43:50+00:00,"American Heads Are Getting Bigger, Study Finds:  http://on-msn.com/L3Pvoa",msnhealthnews,"American Heads Are Getting Bigger, Study Finds:  ",2012
208599747123085312,2012-06-01 16:43:49+00:00,"Young Girls, Boys Can Compete on Equal Level:  http://on-msn.com/KR9wgR",msnhealthnews,"Young Girls, Boys Can Compete on Equal Level:  ",2012
208551995458588673,2012-06-01 13:34:05+00:00,Heart Rhythm Disorder May Raise Older Women's Stroke Risk:  http://on-msn.com/KlFlBb,msnhealthnews,Heart Rhythm Disorder May Raise Older Women's Stroke Risk:  ,2012
208551994426802177,2012-06-01 13:34:04+00:00,Daily 'Dose' of Dark Chocolate Might Shield the Heart:  http://on-msn.com/No485I,msnhealthnews,Daily 'Dose' of Dark Chocolate Might Shield the Heart:  ,2012
208551993696980992,2012-06-01 13:34:04+00:00,Bridging the Doctor-Patient Gap:  http://on-msn.com/KlFkNv,msnhealthnews,Bridging the Doctor-Patient Gap:  ,2012
208354792202964992,2012-06-01 00:30:28+00:00,Diabetes Drug Actos May Increase Bladder Cancer Odds:  http://on-msn.com/LblyRm,msnhealthnews,Diabetes Drug Actos May Increase Bladder Cancer Odds:  ,2012
208354791468961793,2012-06-01 00:30:27+00:00,Worldwide Cancer Incidence Predicted to Rise 75% by 2030:  http://on-msn.com/LPwM0k,msnhealthnews,Worldwide Cancer Incidence Predicted to Rise 75% by 2030:  ,2012
208329297973354497,2012-05-31 22:49:09+00:00,Hepatitis B Infection Rates in U.S. Higher Than Thought:  http://on-msn.com/KZDZKw,msnhealthnews,Hepatitis B Infection Rates in U.S. Higher Than Thought:  ,2012
208329296819912704,2012-05-31 22:49:09+00:00,Atkins-Type Diets Look Kidney-Friendly: Study:  http://on-msn.com/KZDXlV,msnhealthnews,Atkins-Type Diets Look Kidney-Friendly: Study:  ,2012
208313274410872834,2012-05-31 21:45:29+00:00,Ohio Mail-Order Hatchery Now Linked to Salmonella in 23 States:  http://on-msn.com/Kitkwr,msnhealthnews,Ohio Mail-Order Hatchery Now Linked to Salmonella in 23 States:  ,2012
208313273437798401,2012-05-31 21:45:29+00:00,Preteen Food Choices May Help Predict Eating Disorders Later:  http://on-msn.com/KitiVe,msnhealthnews,Preteen Food Choices May Help Predict Eating Disorders Later:  ,2012
208278335090995201,2012-05-31 19:26:39+00:00,Re-Routing Spinal Cord Signals Restores Movement in Paralyzed Rats:  http://on-msn.com/KMWjpq,msnhealthnews,Re-Routing Spinal Cord Signals Restores Movement in Paralyzed Rats:  ,2012
208278334336008192,2012-05-31 19:26:39+00:00,Genes Might Help Some Smokers Kick the Habit:  http://on-msn.com/KYQkyz,msnhealthnews,Genes Might Help Some Smokers Kick the Habit:  ,2012
208278333421654017,2012-05-31 19:26:38+00:00,Gout Flare-ups Rise Sharply With Certain Foods: Study:  http://on-msn.com/KYQkyx,msnhealthnews,Gout Flare-ups Rise Sharply With Certain Foods: Study:  ,2012
208278332637331457,2012-05-31 19:26:38+00:00,"For Juvenile Arthritis, Pill May Work as Well as Needle:  http://on-msn.com/KMWlxJ",msnhealthnews,"For Juvenile Arthritis, Pill May Work as Well as Needle:  ",2012
208251903061147648,2012-05-31 17:41:37+00:00,Disability From Juvenile Arthritis Hurts Adult Job Prospects:  http://on-msn.com/KhwqR7,msnhealthnews,Disability From Juvenile Arthritis Hurts Adult Job Prospects:  ,2012
208251901437947904,2012-05-31 17:41:37+00:00,Acne Medication May Raise Risk of Eye Infections:  http://on-msn.com/KhwqR5,msnhealthnews,Acne Medication May Raise Risk of Eye Infections:  ,2012
208241532577382401,2012-05-31 17:00:24+00:00,1 in 5 Americans Has Untreated Cavities: CDC:  http://on-msn.com/Khgqib,msnhealthnews,1 in 5 Americans Has Untreated Cavities: CDC:  ,2012
208241531814019075,2012-05-31 17:00:24+00:00,Men and Women With Cancer May Receive Different Fertility Information:  http://on-msn.com/NjH8Vv,msnhealthnews,Men and Women With Cancer May Receive Different Fertility Information:  ,2012
208241530950000641,2012-05-31 17:00:24+00:00,Serious Exercise May Benefit Middle-Aged Arteries:  http://on-msn.com/NjH6wI,msnhealthnews,Serious Exercise May Benefit Middle-Aged Arteries:  ,2012
207883515084292097,2012-05-30 17:17:46+00:00,FDA Warns of Fake Version of ADHD Drug Adderall:  http://on-msn.com/LTCC01,msnhealthnews,FDA Warns of Fake Version of ADHD Drug Adderall:  ,2012
207883514295762944,2012-05-30 17:17:46+00:00,Infant 'Smarts' Similar With Different Types of  Formula: Study:  http://on-msn.com/LGaudP,msnhealthnews,Infant 'Smarts' Similar With Different Types of  Formula: Study:  ,2012
207883513452695553,2012-05-30 17:17:46+00:00,"Once-Obese Women Still Face Stigma, Study Finds:  http://on-msn.com/LGaudK",msnhealthnews,"Once-Obese Women Still Face Stigma, Study Finds:  ",2012
207883512743870464,2012-05-30 17:17:46+00:00,Could Bloodletting Ease Heart Risks for the Obese?:  http://on-msn.com/LTCBZS,msnhealthnews,Could Bloodletting Ease Heart Risks for the Obese?:  ,2012
207497594681819136,2012-05-29 15:44:16+00:00,Tight Blood-Sugar Control Shows Mixed Results for Health of Kidneys: Study:  http://on-msn.com/N5ZEjQ,msnhealthnews,Tight Blood-Sugar Control Shows Mixed Results for Health of Kidneys: Study:  ,2012
