source,year,Tweets_cleaned,Cluster_labels,month,day_of_week,vectors
msnhealthnews,2012,uncertainty remain supply key cancer drug,2,6,0,"[0.014652005396783352, -0.06709793210029602, 0.024335093796253204, -0.007382058538496494, 0.047936148941516876, -0.01007083524018526, 0.00552576407790184, 0.022086307406425476, -0.12046205252408981, -0.017765061929821968, 0.09742631763219833, 0.09902803599834442, 0.006360901053994894, -0.08412850648164749, -0.03443688526749611, -0.040108416229486465, 0.008023712784051895, -0.046079088002443314, -0.09229918569326401, -0.00920602586120367, 0.00905346404761076, -0.014371274039149284, 0.044606562703847885, 0.10562878102064133, 0.018126800656318665, 0.05168331041932106, -0.07912801206111908, 0.050156496465206146, 0.03754546865820885, -0.15315192937850952]"
msnhealthnews,2012,gene seem raise obesity,1,6,0,"[0.019012629985809326, -0.02743186615407467, 0.020010583102703094, 0.028812332078814507, 0.05444075167179108, 0.006671336013823748, -0.04578077420592308, 0.09927356243133545, -0.06813118606805801, -0.028169261291623116, 0.01581551879644394, -0.025861240923404694, 0.004090219270437956, 0.013551441952586174, -0.022581467404961586, -0.00969633273780346, -0.0029259894508868456, 0.016158172860741615, -0.025400061160326004, 0.013345422223210335, -0.03601137176156044, 0.019207024946808815, -0.040897056460380554, 0.06366833299398422, 0.038451194763183594, 0.05705813318490982, -0.02476939745247364, -0.03978167101740837, -0.038600560277700424, 0.031645577400922775]"
msnhealthnews,2012,dyslexia p e l e e r p r,1,6,0,"[0.03254661336541176, -0.09943171590566635, 0.07479777932167053, -0.02044910006225109, 0.027595072984695435, 0.02456078864634037, 0.15787570178508759, 0.01523163728415966, -0.2472383826971054, 0.14975783228874207, 0.15213488042354584, 0.19544996321201324, -0.05224957317113876, -0.17053693532943726, 0.017880231142044067, -0.11454226821660995, 0.0406184159219265, 0.07027003914117813, -0.21374522149562836, 0.06837937235832214, -0.013281060382723808, -0.05835707113146782, 0.08430365473031998, 0.24665704369544983, 0.10045478492975235, 0.04327375814318657, -0.04788888618350029, 0.10574986785650253, 0.1442883163690567, -0.33650678396224976]"
msnhealthnews,2012,parental abuse neglect link increase skin cancer,2,6,0,"[-0.06879360228776932, -0.1407305747270584, 0.024867819622159004, -0.0026135302614420652, 0.008218584582209587, 0.04410211369395256, 0.005412271711975336, 0.11570218205451965, -0.16857188940048218, -0.10417208820581436, 0.16336823999881744, 0.0832137018442154, 0.014504518359899521, -0.0707843229174614, -0.02707703225314617, -0.056372251361608505, 0.05954364314675331, -0.02857724018394947, -0.09776197373867035, -0.016866372898221016, -0.06365859508514404, -0.011479725129902363, 0.06552942842245102, 0.17860645055770874, 0.11793452501296997, 0.10214601457118988, -0.07902174443006516, -0.04834768921136856, 0.06269673258066177, -0.16797113418579102]"
msnhealthnews,2012,touch affect feel,1,6,0,"[-0.00844129640609026, -0.039596229791641235, -0.0033395595382899046, -0.003285975893959403, 0.02654515765607357, 0.02600349299609661, 0.03901652991771698, 0.0007829475798644125, -0.1119743138551712, 0.04613794758915901, 0.08978607505559921, 0.12218795716762543, -0.014447944238781929, -0.08478456735610962, -0.019278449937701225, -0.017289673909544945, 0.039428889751434326, 0.015041077509522438, -0.1385553479194641, -0.020550157874822617, -0.04534143581986427, -0.05596468970179558, 0.041824035346508026, 0.09965687990188599, 0.0039202128536999226, -0.0007866540690883994, -0.02554508112370968, 0.010951046831905842, 0.07966944575309753, -0.1185772567987442]"
msnhealthnews,2012,super bug thrive home kid staph infection,5,6,0,"[0.061510227620601654, -0.055384159088134766, 0.08509539812803268, -0.02358362451195717, 0.004486567340791225, 0.033553969115018845, 0.11378009617328644, -0.0440545491874218, -0.17521025240421295, 0.06446412950754166, 0.17813800275325775, 0.16072386503219604, -0.037655722349882126, -0.08191956579685211, -0.006809771526604891, -0.07700467854738235, 0.050203464925289154, 0.05870768427848816, -0.20895415544509888, 0.07702196389436722, 0.013861432671546936, -0.10122443735599518, 0.040096912533044815, 0.24168099462985992, 0.026901528239250183, 0.04667968302965164, 0.010924714617431164, 0.05393845587968826, 0.0912812128663063, -0.2749103605747223]"
msnhealthnews,2012,teen whose mom smoke pregnant bad asthma,1,6,0,"[0.013316611759364605, -0.09596629440784454, 0.05234866961836815, 0.004256800748407841, 0.03605109825730324, 0.08401091396808624, 0.04116067290306091, -0.0007034896989353001, -0.11086219549179077, -0.06339769810438156, 0.03421378508210182, -0.011170981451869011, -0.01429076585918665, -0.07825138419866562, 0.011403725482523441, -0.05816339701414108, 0.08079312741756439, 0.052376385778188705, -0.15285462141036987, 0.023558007553219795, -0.12340368330478668, -0.04706384614109993, 0.01528326328843832, 0.189907506108284, 0.02594047226011753, 0.07627660781145096, -0.016289088875055313, -0.09207211434841156, -0.04378189519047737, -0.010829140432178974]"
msnhealthnews,2012,ginseng capsule seem ease cancerrelated fatigue,1,6,0,"[0.0016887501114979386, -0.017229121178388596, 0.02663561701774597, -0.018483027815818787, -0.0066118137910962105, 0.04355684667825699, 0.030198998749256134, 0.004303903318941593, -0.08803390711545944, 0.05218517780303955, 0.06568031013011932, 0.1158803403377533, -0.004369737114757299, -0.03866172954440117, 0.007344711106270552, -0.053787291049957275, -0.0028171439189463854, -0.00427394500002265, -0.07844792306423187, 0.032678037881851196, 0.0010462134378030896, -0.014509658329188824, 0.04626911133527756, 0.14466999471187592, 0.06091655045747757, 0.027087388560175896, 0.0066018253564834595, 0.015126962214708328, 0.07770715653896332, -0.12262371927499771]"
msnhealthnews,2012,runner long,1,6,0,"[0.01177616510540247, -0.04175423085689545, 0.028769202530384064, -0.023255154490470886, -0.009189624339342117, 0.0277607012540102, 0.04830186814069748, -0.010026599280536175, -0.11233989894390106, 0.030443409457802773, 0.08514224737882614, 0.05250745266675949, -0.00818196963518858, -0.05421132594347, 0.016463207080960274, -0.05806458741426468, -0.012111489661037922, 0.05771617963910103, -0.1317397505044937, 0.011199906468391418, -0.0357564240694046, -0.06372273713350296, 0.019202226772904396, 0.1656370609998703, 0.04330195114016533, -0.007358544040471315, -0.02323606237769127, 0.010204683057963848, 0.012829256244003773, -0.18180565536022186]"
msnhealthnews,2012,personalize drug promise melanoma lung cancer,2,6,0,"[-0.09897967427968979, -0.05746867507696152, 0.03798389434814453, 0.005189257673919201, -0.0020160486456006765, 0.009679943323135376, -0.07027045637369156, 0.0887691080570221, -0.04166262224316597, -0.08919983357191086, 0.08822982013225555, 0.005523685831576586, 0.028629858046770096, 2.707663588807918e-05, -0.10557017475366592, -0.024247031658887863, 0.04619212821125984, -0.07799903303384781, -0.02937319502234459, -0.07705309987068176, -0.00891044083982706, 0.04244960471987724, -0.012263365089893341, 0.1060931384563446, 0.09460072964429855, 0.08975417912006378, -0.07427544891834259, -0.018593499436974525, 0.005780808161944151, -0.041133735328912735]"
msnhealthnews,2012,antidepressant cymbalta might ease chemolinked pain,7,6,0,"[0.014883415773510933, -0.018892459571361542, -0.027204442769289017, 0.015548906289041042, 0.05367107689380646, -0.013164615258574486, -0.030428636819124222, 0.06520809233188629, -0.04695577919483185, -0.028712667524814606, 0.003636539913713932, 0.052067987620830536, 0.031328871846199036, -0.0024856198579072952, -0.008610295131802559, 0.014300565235316753, 0.016497937962412834, -0.04573863372206688, -0.007874622009694576, -0.03770092502236366, -0.031840577721595764, 0.007337881252169609, -0.008860340341925621, 0.06410812586545944, 0.02670091949403286, 0.0675535798072815, -0.06578484177589417, 0.008918783627450466, -0.03126567229628563, 0.028231967240571976]"
msnhealthnews,2012,old drug advanced breast cancer beat pricier med,2,6,0,"[-0.027308229357004166, -0.046750906854867935, -0.027760930359363556, -0.005282888188958168, -0.01580735296010971, 0.022607190534472466, -0.02774314396083355, 0.11886446177959442, -0.10321499407291412, -0.10059042274951935, 0.11186612397432327, 0.04622470214962959, 0.0034725735895335674, -0.06819862872362137, -0.10367552191019058, -0.015798771753907204, 0.04025980830192566, -0.05880401283502579, -0.05027169734239578, -0.032913707196712494, -0.046817731112241745, 0.02866029553115368, 0.0375065840780735, 0.07375927269458771, 0.03827720880508423, 0.07369455695152283, -0.07362331449985504, -0.03981143981218338, -0.04861706495285034, -0.0761595219373703]"
msnhealthnews,2012,third mom plan breastfeed meet goal,1,6,0,"[0.032653484493494034, -0.05266406759619713, 0.0060667311772704124, 0.013641858473420143, 0.019692279398441315, 0.018601220101118088, 0.06328031420707703, 0.0225395355373621, -0.09856095165014267, 0.013181454502046108, 0.10549579560756683, 0.10106834769248962, -0.014572775922715664, -0.04622294008731842, -0.03816421702504158, -0.043324265629053116, -0.020291725173592567, 0.05740378051996231, -0.08684438467025757, 0.05219258740544319, -0.014417670667171478, -0.05649597942829132, 0.033258095383644104, 0.11694120615720749, -0.007817368023097515, -0.007348380517214537, -0.024562202394008636, 0.034163787961006165, 0.02822561375796795, -0.1786472648382187]"
msnhealthnews,2012,bomb ineffective bedbugs expert,1,6,0,"[0.020191259682178497, -0.07958649098873138, 0.06264758110046387, -0.0021611927077174187, 0.036396633833646774, 0.05865279212594032, 0.1420355588197708, 0.013764174655079842, -0.18947987258434296, 0.05329349637031555, 0.21527577936649323, 0.19039466977119446, -0.0282977893948555, -0.12249047309160233, 0.012422081083059311, -0.06457434594631195, 0.014272691681981087, 0.036065444350242615, -0.21465720236301422, 0.08041077852249146, -0.004831614904105663, -0.07733266800642014, 0.08634841442108154, 0.22717031836509705, 0.05566748231649399, 0.03194402530789375, -0.007299787364900112, 0.04985429719090462, 0.08160825073719025, -0.2522818446159363]"
msnhealthnews,2012,rediscover lymphoma drug double survival,6,6,6,"[0.013581492938101292, -0.0448717325925827, 0.01772380620241165, 0.026702722534537315, 0.011223593726754189, 0.002122909063473344, 0.05883895233273506, 0.02999163046479225, -0.07262955605983734, 0.0016522516962140799, 0.058941178023815155, 0.09239449352025986, -0.032569143921136856, -0.028561485931277275, -0.02254362963140011, -0.04535232484340668, 0.03638625144958496, 0.021376410499215126, -0.08657675236463547, 0.040409743785858154, 0.005860754754394293, -0.03649570420384407, 0.016308333724737167, 0.11227776110172272, 0.030216241255402565, 0.06125545874238014, -0.005225165747106075, 0.0024769578594714403, 0.05399920418858528, -0.08471731096506119]"
msnhealthnews,2012,compare time hormonal therapy prostate cancer,2,6,6,"[0.016027187928557396, -0.07272995263338089, 0.03333757445216179, 0.024533601477742195, 0.008035452105104923, 0.05853084474802017, 0.007823585532605648, 0.07178854197263718, -0.10652259737253189, -0.06746281683444977, 0.08633153885602951, 0.10757295042276382, 0.016125934198498726, -0.06411648541688919, -0.06508161127567291, -0.017026381567120552, 0.012483352795243263, -0.05583187937736511, -0.09424108266830444, -0.043681856244802475, -0.035357579588890076, -0.03209156170487404, 0.031285952776670456, 0.14143413305282593, 0.02981676533818245, 0.039214927703142166, -0.05511903762817383, -0.004147345200181007, -0.005096591543406248, -0.09120925515890121]"
msnhealthnews,2012,experimental drug promise certain breast cancer,2,6,6,"[-0.05564383417367935, -0.08063539117574692, 0.008971688337624073, 0.026129279285669327, 0.009024983271956444, -0.001415167935192585, -0.019056620076298714, 0.07068765163421631, -0.0638289600610733, -0.09312845021486282, 0.07967175543308258, 0.031021686270833015, 0.01814676821231842, -0.008020377717912197, -0.0673370212316513, -0.011463546194136143, 0.04722242429852486, -0.0875215232372284, -0.04944593459367752, -0.052516400814056396, -0.027135778218507767, 0.03513827174901962, 0.049195244908332825, 0.09977380931377411, 0.0904279351234436, 0.053353238850831985, -0.05654546990990639, -0.0713714137673378, -0.004979368299245834, -0.022017238661646843]"
msnhealthnews,2012,combination drug chemo extend life colon cancer,2,6,6,"[-0.06871792674064636, -0.05762474611401558, -0.00036370177986100316, 0.002190300961956382, 0.025200748816132545, 0.042488932609558105, -0.03629085049033165, 0.10647468268871307, -0.064738929271698, -0.07928203046321869, 0.11849155277013779, 0.01895335130393505, 0.03514686971902847, -0.029622742906212807, -0.08175326138734818, -0.015016430988907814, -0.019099345430731773, -0.08698677271604538, -0.09938397258520126, -0.014577828347682953, -0.006871592253446579, -0.011527239345014095, 0.06776618957519531, 0.1069197729229927, 0.10303036123514175, 0.07133419066667557, -0.05976439639925957, 0.015522408299148083, 0.0012588538229465485, -0.12732623517513275]"
msnhealthnews,2012,low income keep cancer clinical trial,2,6,6,"[-0.02631125971674919, -0.09042193740606308, -0.0028701904229819775, -0.028640778735280037, 0.07545653730630875, 0.0701189637184143, 0.07443265616893768, 0.06952867656946182, -0.10339520126581192, 0.0025332889053970575, 0.13291828334331512, 0.09063204377889633, 0.006519604939967394, -0.12888464331626892, -0.01653897948563099, -0.05412716791033745, 0.055267032235860825, -0.046112582087516785, -0.17341531813144684, -0.0051054093055427074, -0.04956742748618126, -0.027294998988509178, 0.04643838480114937, 0.217809796333313, 0.028447851538658142, 0.1003754585981369, -0.06316705048084259, -0.004957006312906742, 0.05953287333250046, -0.18841999769210815]"
msnhealthnews,2012,novel drug early promise several cancer,2,6,5,"[-0.02215152233839035, -0.06920459121465683, 0.04601060599088669, 0.0439906045794487, 0.03792216628789902, 0.01226168405264616, 0.011833678930997849, 0.01514542568475008, -0.11610490828752518, -0.08673099428415298, 0.11210792511701584, 0.04936731606721878, 0.025581059977412224, -0.07950398325920105, -0.04150616377592087, 0.0046478393487632275, 0.010521387681365013, -0.04390272498130798, -0.10320964455604553, -0.007078706752508879, 0.012043588794767857, -0.0071569206193089485, 0.015948668122291565, 0.14009422063827515, 0.09409128129482269, 0.035522617399692535, -0.059308864176273346, -0.03317226096987724, 0.02274535596370697, -0.09366434067487717]"
msnhealthnews,2012,avastin fight toughtotreat ovarian tumor,1,6,5,"[0.00800058338791132, -0.13999232649803162, 0.09514813125133514, -0.01771014742553234, 0.056307364255189896, 0.05228116363286972, 0.09938684105873108, 0.036953121423721313, -0.17494118213653564, -0.007308743428438902, 0.20361323654651642, 0.09480611979961395, -0.00855238363146782, -0.13680320978164673, -0.01840498112142086, -0.06207616627216339, 0.01888778619468212, 0.006839134730398655, -0.18421126902103424, 0.023342961445450783, -0.06022217869758606, -0.04700843244791031, 0.05626975744962692, 0.2565082013607025, 0.04848337918519974, 0.12948204576969147, -0.11198248714208603, 0.004534137900918722, 0.08733383566141129, -0.19092069566249847]"
msnhealthnews,2012,leukemia deadlier teen young adult young kid,5,6,5,"[0.03786271810531616, -0.09051400423049927, 0.05290481820702553, -0.030149832367897034, -0.016957303509116173, 0.09416738152503967, -0.003774127224460244, 0.035681046545505524, -0.0937732681632042, -0.04373323172330856, 0.0807400569319725, 0.02405337430536747, -0.025795720517635345, 0.004267130047082901, 0.0030306708067655563, -0.018633605912327766, -0.026508672162890434, 0.023919545114040375, -0.05553290620446205, 0.02287798747420311, -0.08290068805217743, -0.041614044457674026, 0.08182918280363083, 0.13206709921360016, 0.0021238760091364384, 0.0785745307803154, -0.029580986127257347, -0.11931757628917694, 0.005511830560863018, -0.0767265260219574]"
msnhealthnews,2012,longterm side effect key cancer choose drug,2,6,5,"[-0.018425337970256805, -0.05504537746310234, -0.03541881591081619, 0.005467073991894722, 0.017181646078824997, -0.011208209209144115, -0.046226564794778824, 0.04401316121220589, -0.024097349494695663, -0.1127510815858841, 0.1038762778043747, 0.046920329332351685, 0.008003306575119495, -0.04300585389137268, -0.060747306793928146, 0.014160760678350925, 0.032288774847984314, -0.0607672780752182, -0.0258485134691, -0.025583039969205856, -0.05345145985484123, 0.03566247224807739, 0.04942988231778145, 0.04142444580793381, 0.02698397822678089, 0.012658361345529556, -0.08717232197523117, -0.0004350593371782452, -0.046117205172777176, -0.0022547829430550337]"
msnhealthnews,2012,quit smoke harder men,1,6,4,"[-0.00695004453882575, -0.0867159441113472, 0.04551605507731438, -0.025142177939414978, 0.0677221491932869, 0.05310000106692314, 0.04622442275285721, -0.008856778964400291, -0.11562136560678482, 0.02803823910653591, 0.12945735454559326, 0.06510160863399506, -0.02915361523628235, -0.04661233723163605, 0.024257037788629532, -0.024315983057022095, 0.007007162552326918, 0.06439938396215439, -0.16969835758209229, 0.06193716078996658, -0.06800546497106552, -0.07699859142303467, 0.05973410606384277, 0.15126146376132965, -0.001251139910891652, 0.06784815341234207, -0.008841526694595814, 0.04311952367424965, 0.011046016588807106, -0.17701159417629242]"
msnhealthnews,2012,much screen time harm kid fitness,5,6,4,"[0.006782513577491045, -0.05141215771436691, -0.038924477994441986, 0.028927629813551903, -0.019243232905864716, 0.04028449207544327, -0.020167583599686623, 0.003875634167343378, 0.08076339215040207, -0.026437612250447273, -0.06045582890510559, -0.06833890080451965, 0.008237763307988644, 0.02834264375269413, 0.005524510983377695, -0.017026927322149277, -0.005610745865851641, -0.04851582273840904, 0.018425775691866875, 0.02127513848245144, -0.03448251634836197, -0.03321760147809982, 0.03491218388080597, -0.02232547663152218, -0.01911543868482113, 0.003879935946315527, -0.04257030412554741, -0.05717979744076729, -0.06749720126390457, 0.08202140033245087]"
msnhealthnews,2012,many american take much acetaminophen,1,6,4,"[-0.0028975345194339752, -0.05185240879654884, 0.006152465473860502, -0.006592036224901676, 0.008608486503362656, 0.007906172424554825, 0.08353858441114426, 0.008164966478943825, -0.06272535026073456, 0.0026566856540739536, 0.028345342725515366, 0.016016395762562752, -0.017321743071079254, 0.005963658448308706, 0.02360791526734829, 0.0420064739882946, -0.033808384090662, 0.048652321100234985, -0.01790526881814003, 0.031341303139925, -0.048673130571842194, -0.013618718832731247, -0.0075112609192729, 0.07370315492153168, -0.01809651032090187, 0.012978941202163696, 0.01608317345380783, -0.03442441672086716, 0.007609411142766476, -0.057552091777324677]"
msnhealthnews,2012,smoker high surgical cost complication,1,6,4,"[-0.043052759021520615, -0.05315510183572769, 0.05519456788897514, 0.004048067145049572, 0.013286001048982143, 0.053113263100385666, -0.007402760908007622, 0.01126489881426096, -0.14129239320755005, -0.06923520565032959, 0.06300733983516693, 0.06086817756295204, -0.042970944195985794, -0.03995608910918236, -0.0012047648197039962, -0.03942471742630005, 0.007133373059332371, -0.019874442368745804, -0.10572435706853867, 0.02694757468998432, -0.04359153285622597, -0.01456452440470457, 0.02421971969306469, 0.1289583295583725, -0.035694144666194916, 0.027559693902730942, -0.08611151576042175, -0.01046825759112835, -0.03997117653489113, -0.11118514835834503]"
msnhealthnews,2012,competitive sport boost heart function breast cancer,2,6,4,"[-0.05101286619901657, -0.10654216259717941, 0.038818422704935074, 0.004431805107742548, 0.034040261059999466, 0.06840428709983826, -0.04060284048318863, 0.10977309197187424, -0.024899311363697052, -0.09219139069318771, 0.09734022617340088, 0.03793150931596756, 0.027677299454808235, -0.01847313530743122, -0.06543318927288055, -0.03759815916419029, 0.011503421701490879, -0.14494860172271729, -0.024298716336488724, -0.050395216792821884, -0.04627428576350212, 0.03258650377392769, 0.008779169991612434, 0.10511716455221176, 0.07603367418050766, 0.08231337368488312, -0.10591195523738861, -0.007197431288659573, -0.004191144835203886, -0.011943832971155643]"
msnhealthnews,2012,vitamin might old people stay active,7,6,4,"[-0.04027377441525459, -0.05593615770339966, -0.06503083556890488, -0.028959374874830246, 0.002589004347100854, 0.008211554028093815, -0.012548764236271381, 0.1017235517501831, 0.02436714991927147, -0.04445890709757805, 0.013783943839371204, 0.034727707505226135, 0.039197392761707306, -0.053250495344400406, -0.08260883390903473, -0.0005448239389806986, 0.020534105598926544, -0.0871134102344513, -0.024187278002500534, -0.03324879705905914, -0.05271996930241585, 0.033670611679553986, 0.05800933390855789, -0.004626983776688576, 0.016881007701158524, 0.060271456837654114, -0.006764756981283426, -0.03105621039867401, -0.059208158403635025, 0.041319042444229126]"
msnhealthnews,2012,small battery shiny object pose child,1,6,4,"[0.002255846746265888, -0.036951612681150436, 0.03454755246639252, -0.03596259653568268, 0.037527769804000854, 0.029653923586010933, 0.07860423624515533, -6.439692515414208e-05, -0.14237664639949799, 0.04226259887218475, 0.10857316106557846, 0.0497543066740036, -0.004088038578629494, -0.03312993794679642, 0.02700512297451496, -0.0570654459297657, 0.01700231060385704, 0.030656499788165092, -0.09831587225198746, 0.0037169214338064194, -0.034805167466402054, -0.04195532202720642, 0.048562947660684586, 0.1232006847858429, -0.021028710529208183, 0.06950820237398148, -0.050755009055137634, -0.027149055153131485, 0.03698374703526497, -0.12694618105888367]"
msnhealthnews,2012,diet exercise extend life,1,6,4,"[0.037245314568281174, -0.04426084831357002, 0.021104125306010246, -0.0317409448325634, 0.058963239192962646, -0.042260169982910156, 0.033504486083984375, 0.07453683763742447, 0.011278803460299969, -0.015081319026648998, 0.05527346581220627, 0.053494710475206375, 0.027295036241412163, -0.06648692488670349, -0.06158304587006569, -0.002372532384470105, 0.006597993895411491, 0.017425628378987312, -0.05414967983961105, 0.0042464639991521835, -0.015569514594972134, -0.016951337456703186, 0.02161145582795143, 0.02172970399260521, -0.013547293841838837, -0.0004187076410744339, -0.001909326994791627, 0.05124230682849884, -0.015331110917031765, -0.012324334122240543]"
msnhealthnews,2012,american head big,1,6,4,"[0.02215808443725109, 0.022918999195098877, 0.0572337731719017, 0.004792015999555588, -0.028134344145655632, -0.005669207777827978, 0.04221826419234276, 0.008892768993973732, -0.04747834801673889, 0.03234242647886276, 0.04833193123340607, -0.024786144495010376, -0.010877297259867191, 0.008205423131585121, 0.02270806021988392, -0.016945278272032738, -0.0513562336564064, 0.06897704303264618, 0.027758557349443436, -0.008202298544347286, 0.007500938139855862, -0.01973447948694229, -0.01223678793758154, -0.01656748354434967, -0.008797253482043743, 0.021123286336660385, 0.04249634966254234, -0.025175154209136963, 0.04129989072680473, -0.04956171661615372]"
msnhealthnews,2012,young girl boy compete equal level,1,6,4,"[0.0101232985034585, -0.1084127351641655, 0.030576618388295174, -0.025937752798199654, 0.031842175871133804, 0.043491531163454056, 0.08303231000900269, -0.0133066326379776, -0.08811604231595993, 0.024974828585982323, 0.07057072967290878, 0.019237911328673363, -0.05168221518397331, -0.06256932765245438, 0.014898035675287247, -0.019334228709340096, 0.0034608296118676662, 0.021961253136396408, -0.11167751252651215, 0.042810019105672836, -0.053486600518226624, -0.08130882680416107, 0.029453661292791367, 0.1608865112066269, 0.03886302560567856, 0.03820255026221275, -0.04005582630634308, -0.08151952922344208, 0.04240993410348892, -0.13596715033054352]"
msnhealthnews,2012,heart rhythm disorder raise old stroke,3,6,4,"[-0.026062652468681335, -0.08971276134252548, 0.05525704473257065, -0.03650594875216484, 0.062367264181375504, 0.12993015348911285, -0.019114013761281967, 0.1438685804605484, -0.06541410088539124, -0.05527954921126366, 0.06423350423574448, 0.007241383194923401, 0.04867161437869072, -0.01748574711382389, -0.04673836752772331, -0.05361365154385567, 0.04280710965394974, -0.1122937873005867, -0.05579710379242897, -0.056215327233076096, -0.1074754148721695, -0.019377831369638443, 0.018809370696544647, 0.11606664210557938, 0.032269854098558426, 0.12060736119747162, -0.10373053699731827, -0.12682963907718658, 0.018743272870779037, -0.0024020574055612087]"
msnhealthnews,2012,daily dose dark chocolate might shield heart,3,6,4,"[-0.005912492051720619, 0.0608101487159729, -0.020955054089426994, 0.03215041011571884, 0.02554464340209961, 0.013235350139439106, 0.04726084694266319, 0.037073224782943726, 0.010096434503793716, 0.1783670336008072, -0.020543571561574936, 0.0011429712176322937, 0.06791705638170242, 0.0667155459523201, -0.04020696505904198, -0.026587815955281258, -0.19748280942440033, 0.08221053332090378, 0.06869249045848846, -0.07483682781457901, 0.12139981985092163, 0.02976580150425434, -0.06742183864116669, -0.08090771734714508, 0.0037554616574198008, -0.04395567625761032, 0.13696196675300598, 0.01544093806296587, 0.13052333891391754, -0.09045777469873428]"
msnhealthnews,2012,bridge doctorpatient gap,1,6,4,"[0.04910463094711304, -0.048981599509716034, 0.04574212431907654, -0.02903340570628643, 0.018664086237549782, 0.061195433139801025, 0.125575453042984, -0.015492232516407967, -0.20811252295970917, 0.031233806163072586, 0.17152662575244904, 0.16304275393486023, -0.0069849067367613316, -0.13659150898456573, 0.01168522797524929, -0.06976637244224548, 0.01156750600785017, 0.03608701005578041, -0.15363848209381104, 0.07172425836324692, -0.014960632659494877, -0.02825895883142948, 0.08210907131433487, 0.18852712213993073, 0.03861541301012039, 0.07804477214813232, -0.02865457721054554, 0.06060471013188362, 0.07285384833812714, -0.2714468538761139]"
msnhealthnews,2012,diabetes drug actos increase bladder cancer odds,2,6,4,"[-0.04845209792256355, -0.08044379204511642, 0.08708963543176651, -0.03890369087457657, -2.1169787942199036e-05, 0.08351217955350876, -0.012630127370357513, 0.06286603212356567, -0.09310614317655563, -0.0537787526845932, 0.09461718797683716, 0.06729145348072052, 0.007103822194039822, -0.058475665748119354, -0.02519054338335991, -0.06411862373352051, 0.04027504846453667, -0.03225523978471756, -0.0963057354092598, -0.01021850761026144, -0.06702256202697754, 0.009743379428982735, 0.047569431364536285, 0.20967522263526917, 0.09202778339385986, 0.13228093087673187, -0.04491613060235977, -0.075405552983284, 0.02452523447573185, -0.10533483326435089]"
msnhealthnews,2012,worldwide cancer incidence predict rise,2,6,4,"[-0.033660802990198135, -0.07167203724384308, 0.030212758108973503, 0.014995737932622433, 0.003202688181772828, 0.06262264400720596, 0.012719813734292984, 0.06305858492851257, -0.11618632078170776, -0.07962480187416077, 0.13621260225772858, 0.025452570989727974, 0.0016152309253811836, -0.020420709624886513, -0.005063757300376892, -0.027138978242874146, 0.0446939542889595, -0.06410232931375504, -0.0958375558257103, -0.0200026948004961, -0.053911805152893066, 0.0010933656012639403, -0.02055838331580162, 0.16004261374473572, 0.09103881567716599, 0.11844488978385925, -0.11146077513694763, -0.007205837406218052, 0.003719557309523225, -0.1476549655199051]"
msnhealthnews,2012,hepatitis infection rate high thought,1,5,3,"[-0.030801480636000633, -0.06729225814342499, 0.030024630948901176, -0.008092056959867477, 0.005090315826237202, 0.037884317338466644, -0.04720691964030266, 0.07770224660634995, -0.02366012893617153, -0.08889752626419067, 0.021691642701625824, -0.08881722390651703, -0.01533890888094902, 0.008797579444944859, -0.0058268215507268906, 0.02290872111916542, -0.00238396436907351, -0.02590199001133442, 0.0026518404483795166, -0.02169957011938095, -0.03010496124625206, 0.01597071997821331, 0.017197391018271446, 0.11877425014972687, 0.016003087162971497, 0.07789038121700287, -0.09660650789737701, -0.07373285293579102, -0.09768291562795639, -0.0035644809249788523]"
msnhealthnews,2012,atkinstype diet look kidneyfriendly,1,5,3,"[0.0329817533493042, -0.02020598016679287, 0.028797589242458344, 0.011462876573204994, 0.010744278319180012, -0.005808218382298946, 0.0471765510737896, 0.043317731469869614, -0.07581426203250885, 0.004396278411149979, 0.08286833018064499, 0.07077173888683319, 0.0010163647821173072, -0.040954604744911194, 0.012406016699969769, -0.00888286903500557, 0.0416470542550087, 0.021159593015909195, -0.05848078057169914, 0.006119574885815382, 0.0036927401088178158, -0.022028807550668716, 0.03981945663690567, 0.1023884043097496, -0.00734279491007328, 0.028997883200645447, 0.043158695101737976, 0.0006512314430437982, 0.0003687296120915562, -0.05216309055685997]"
msnhealthnews,2012,ohio mailorder hatchery link salmonella state,4,5,3,"[0.007879156619310379, -0.0700611099600792, 0.07899567484855652, -0.0011618974385783076, 0.014326423406600952, 0.055469732731580734, 0.04104290530085564, -0.00691991625353694, -0.20044657588005066, 0.025229938328266144, 0.17503619194030762, 0.10433126240968704, -0.035267848521471024, -0.07671529799699783, 0.022915069013834, -0.006912649609148502, 0.04042705148458481, 0.07582633197307587, -0.10418780148029327, 0.02307398058474064, -0.0577789768576622, -0.08131227642297745, 0.022867808118462563, 0.13238826394081116, 0.02128659561276436, 0.025277843698859215, -0.031281571835279465, 0.06558073312044144, 0.060490772128105164, -0.1879192292690277]"
