Number,Date_Time,info,source,Core_info_final,year
144917037414756354,2011-12-08 23:11:28+00:00,"Chronic pain is common child complaint, study finds http://lat.ms/sqbbYO",latimeshealth,"Chronic pain is common child complaint, study finds ",2011
144881597869592576,2011-12-08 20:50:39+00:00,"Sporadic low-carb diets may help lower weight, insulin resistance http://lat.ms/vz4beE",latimeshealth,"Sporadic low-carb diets may help lower weight, insulin resistance ",2011
144861369597050880,2011-12-08 19:30:16+00:00,"O.B. Ultra tampons are coming back, and the company apologizes with a song http://lat.ms/tu6n9S",latimeshealth,"O.B. Ultra tampons are coming back, and the company apologizes with a song ",2011
153120782137040896,2011-12-31 14:30:13+00:00,"Uncork With Care, Eye Experts Warn:  http://on-msn.com/rUe6zP",msnhealthnews,"Uncork With Care, Eye Experts Warn:  ",2011
152865244551725056,2011-12-30 21:34:49+00:00,Gene Mutations Linked to Thyroid Cancer Risk: Study:  http://on-msn.com/ulgElC,msnhealthnews,Gene Mutations Linked to Thyroid Cancer Risk: Study:  ,2011
152865242156765184,2011-12-30 21:34:48+00:00,Crowding in ER May Delay Pain Relief for Kids:  http://on-msn.com/u34pN4,msnhealthnews,Crowding in ER May Delay Pain Relief for Kids:  ,2011
152865241007529985,2011-12-30 21:34:48+00:00,Tips to Start Running and Stay Motivated in 2012:  http://on-msn.com/uF8Qtc,msnhealthnews,Tips to Start Running and Stay Motivated in 2012:  ,2011
152841049268695040,2011-12-30 19:58:40+00:00,Multiple Sclerosis May Cause Changes in Thalamus: Study:  http://on-msn.com/uya5kW,msnhealthnews,Multiple Sclerosis May Cause Changes in Thalamus: Study:  ,2011
152841048232701953,2011-12-30 19:58:40+00:00,Meth Users Much More Likely to Try Suicide:  http://on-msn.com/tROpW9,msnhealthnews,Meth Users Much More Likely to Try Suicide:  ,2011
152809263889252352,2011-12-30 17:52:22+00:00,MP3 Players May Be Major Source of Hearing Loss:  http://on-msn.com/v9TrQZ,msnhealthnews,MP3 Players May Be Major Source of Hearing Loss:  ,2011
152809256746352640,2011-12-30 17:52:20+00:00,"PTSD, Respiratory Problems May Be Linked in 9/11 Responders:  http://on-msn.com/vLW44M",msnhealthnews,"PTSD, Respiratory Problems May Be Linked in 9/11 Responders:  ",2011
152809253562875905,2011-12-30 17:52:19+00:00,U.S. Blacks More Likely to Die of Colon Cancer Than Whites: Study:  http://on-msn.com/t73Uw4,msnhealthnews,U.S. Blacks More Likely to Die of Colon Cancer Than Whites: Study:  ,2011
152809252208128000,2011-12-30 17:52:19+00:00,"For Some Couples, Binge Drinking Is Routine:  http://on-msn.com/tmjTKY",msnhealthnews,"For Some Couples, Binge Drinking Is Routine:  ",2011
152760937500246016,2011-12-30 14:40:20+00:00,Tips to Keep Winter Sports Injury-Free:  http://on-msn.com/vysuE8,msnhealthnews,Tips to Keep Winter Sports Injury-Free:  ,2011
152760935491178497,2011-12-30 14:40:19+00:00,A Life-Saving Lesson That Took Decades to Learn:  http://on-msn.com/rHpcgA,msnhealthnews,A Life-Saving Lesson That Took Decades to Learn:  ,2011
152760933905731584,2011-12-30 14:40:19+00:00,"Obesity, Diabetes Pose 1-2 Threat to Young Americans:  http://on-msn.com/rQnfYw",msnhealthnews,"Obesity, Diabetes Pose 1-2 Threat to Young Americans:  ",2011
152561954811150336,2011-12-30 01:29:39+00:00,Hand-Washing Key to Stopping Spread of Disease:  http://on-msn.com/tgm2zc,msnhealthnews,Hand-Washing Key to Stopping Spread of Disease:  ,2011
152561953074724866,2011-12-30 01:29:38+00:00,Music May Help Ease Pain for Anxious People:  http://on-msn.com/sFUEtw,msnhealthnews,Music May Help Ease Pain for Anxious People:  ,2011
152561951711563776,2011-12-30 01:29:38+00:00,Are Global Market Forces Linked to Obesity Epidemic?:  http://on-msn.com/v01BvK,msnhealthnews,Are Global Market Forces Linked to Obesity Epidemic?:  ,2011
152497662611034112,2011-12-29 21:14:10+00:00,Risk Factors for Vision Loss After Spine Surgery Identified:  http://on-msn.com/uZYZf8,msnhealthnews,Risk Factors for Vision Loss After Spine Surgery Identified:  ,2011
152457604998762496,2011-12-29 18:35:00+00:00,Gene Mutation May Be Key to Familial Pancreatic Cancer:  http://on-msn.com/s2RUvW,msnhealthnews,Gene Mutation May Be Key to Familial Pancreatic Cancer:  ,2011
152457604025683969,2011-12-29 18:34:59+00:00,Parents Speak Out on Catastrophic Youth Sports Injuries:  http://on-msn.com/szy2e4,msnhealthnews,Parents Speak Out on Catastrophic Youth Sports Injuries:  ,2011
152457602675113984,2011-12-29 18:34:59+00:00,Virginia Man Won't Let His Mental Illness Define Him:  http://on-msn.com/uuHajR,msnhealthnews,Virginia Man Won't Let His Mental Illness Define Him:  ,2011
152457601135816704,2011-12-29 18:34:59+00:00,"Even Today, the Stigma of Mental Illness Won't Fade:  http://on-msn.com/uUXMjd",msnhealthnews,"Even Today, the Stigma of Mental Illness Won't Fade:  ",2011
152408307435438080,2011-12-29 15:19:06+00:00,'Silent Strokes' Linked to Memory Loss in Elderly: Study:  http://on-msn.com/vUz4Xz,msnhealthnews,'Silent Strokes' Linked to Memory Loss in Elderly: Study:  ,2011
152408306432999424,2011-12-29 15:19:06+00:00,Health Care Reform Battle Tops Health News for 2011:  http://on-msn.com/vpbB1s,msnhealthnews,Health Care Reform Battle Tops Health News for 2011:  ,2011
152408305325707264,2011-12-29 15:19:06+00:00,Is American Medicine Too Test Happy?:  http://on-msn.com/uY8zz3,msnhealthnews,Is American Medicine Too Test Happy?:  ,2011
152157885957292032,2011-12-28 22:44:01+00:00,U.S. Doctors Behind Face Transplants Give Details of Procedure:  http://on-msn.com/tbkOLb,msnhealthnews,U.S. Doctors Behind Face Transplants Give Details of Procedure:  ,2011
152157884036288512,2011-12-28 22:44:01+00:00,Adding Lovenox Didn't Reduce Blood Clot Death Risk in Study:  http://on-msn.com/rHn0Yd,msnhealthnews,Adding Lovenox Didn't Reduce Blood Clot Death Risk in Study:  ,2011
152157872275460096,2011-12-28 22:43:58+00:00,Avastin May Help Some With Ovarian Cancer: Studies:  http://on-msn.com/tHNoHW,msnhealthnews,Avastin May Help Some With Ovarian Cancer: Studies:  ,2011
152157870891352066,2011-12-28 22:43:58+00:00,Cases of Tamiflu-Resistant Flu Concern Experts:  http://on-msn.com/ujU6Ta,msnhealthnews,Cases of Tamiflu-Resistant Flu Concern Experts:  ,2011
152141941671329794,2011-12-28 21:40:40+00:00,Doubt Cast on Use of Genetic Test Before Plavix:  http://on-msn.com/rI3Xf0,msnhealthnews,Doubt Cast on Use of Genetic Test Before Plavix:  ,2011
152141939528048640,2011-12-28 21:40:39+00:00,"Vitamins, Omega-3s May Keep Brain From Shrinking: Study:  http://on-msn.com/tusnPZ",msnhealthnews,"Vitamins, Omega-3s May Keep Brain From Shrinking: Study:  ",2011
152141938441732098,2011-12-28 21:40:39+00:00,Fungus Found in Sinks Can Cause Serious Infections:  http://on-msn.com/swgWM3,msnhealthnews,Fungus Found in Sinks Can Cause Serious Infections:  ,2011
152109965459460097,2011-12-28 19:33:36+00:00,Know the Signs of Alzheimer's:  http://on-msn.com/uBf5OE,msnhealthnews,Know the Signs of Alzheimer's:  ,2011
152077975825813504,2011-12-28 17:26:29+00:00,Some 'Gluten-Free' Beers Really Aren't: Study:  http://on-msn.com/uPRCOu,msnhealthnews,Some 'Gluten-Free' Beers Really Aren't: Study:  ,2011
152077974697545728,2011-12-28 17:26:29+00:00,Columbus Voyage Tied to Syphilis Spread?:  http://on-msn.com/vNud80,msnhealthnews,Columbus Voyage Tied to Syphilis Spread?:  ,2011
152077973166632962,2011-12-28 17:26:28+00:00,Eating Disorders Can Last Well Beyond Teen Years:  http://on-msn.com/rAWdlQ,msnhealthnews,Eating Disorders Can Last Well Beyond Teen Years:  ,2011
152037700793409537,2011-12-28 14:46:27+00:00,States Crack Down on Drunk Drivers This Holiday Season:  http://on-msn.com/um0uDM,msnhealthnews,States Crack Down on Drunk Drivers This Holiday Season:  ,2011
152037698943729664,2011-12-28 14:46:26+00:00,"In the Age of Email, the Good, Old Letter Still Holds Sway:  http://on-msn.com/ucBu1U",msnhealthnews,"In the Age of Email, the Good, Old Letter Still Holds Sway:  ",2011
151804008296759297,2011-12-27 23:17:50+00:00,7 Pains You Shouldn't Ignore:  http://on-msn.com/t6mj6U,msnhealthnews,7 Pains You Shouldn't Ignore:  ,2011
151804007051042816,2011-12-27 23:17:50+00:00,Celebrities with Type 2 Diabetes:  http://on-msn.com/vqn5RC,msnhealthnews,Celebrities with Type 2 Diabetes:  ,2011
151804005033586688,2011-12-27 23:17:49+00:00,8 Ways to Beat Bad Breath:  http://on-msn.com/sqfZpC,msnhealthnews,8 Ways to Beat Bad Breath:  ,2011
151804003481694208,2011-12-27 23:17:49+00:00,10 Secrets to Lifelong Happiness:  http://on-msn.com/uv9IQS,msnhealthnews,10 Secrets to Lifelong Happiness:  ,2011
151804002525380608,2011-12-27 23:17:49+00:00,22 Worst Foods for Trans Fat:  http://on-msn.com/vDYcWX,msnhealthnews,22 Worst Foods for Trans Fat:  ,2011
151780518227222528,2011-12-27 21:44:30+00:00,New Blood Test May Rule Out Heart Attacks More Quickly:  http://on-msn.com/uDK6gs,msnhealthnews,New Blood Test May Rule Out Heart Attacks More Quickly:  ,2011
151780517187035137,2011-12-27 21:44:29+00:00,Breast Cancer Radiation Linked to Raised Heart Risk:  http://on-msn.com/v5L2eS,msnhealthnews,Breast Cancer Radiation Linked to Raised Heart Risk:  ,2011
151748969402339328,2011-12-27 19:39:08+00:00,"Adversity, Trauma May Boost Mental Toughness:  http://on-msn.com/shwZco",msnhealthnews,"Adversity, Trauma May Boost Mental Toughness:  ",2011
151748967770763265,2011-12-27 19:39:07+00:00,Eating Out Doesn't Have to Mean Excess Calories:  http://on-msn.com/thladE,msnhealthnews,Eating Out Doesn't Have to Mean Excess Calories:  ,2011
151716850655432704,2011-12-27 17:31:30+00:00,Poor People May Be Quicker to Be Kind:  http://on-msn.com/uLJAJy,msnhealthnews,Poor People May Be Quicker to Be Kind:  ,2011
151716849262927872,2011-12-27 17:31:30+00:00,The Mainstreaming of Vegan Diets:  http://on-msn.com/rTyuWy,msnhealthnews,The Mainstreaming of Vegan Diets:  ,2011
151669488566272000,2011-12-27 14:23:18+00:00,Get a Head Start on 2012 Fitness Resolutions:  http://on-msn.com/vWLs7z,msnhealthnews,Get a Head Start on 2012 Fitness Resolutions:  ,2011
151669484342624256,2011-12-27 14:23:17+00:00,The New Face of Pet Therapy:  http://on-msn.com/tMmPV6,msnhealthnews,The New Face of Pet Therapy:  ,2011
151434143710969857,2011-12-26 22:48:08+00:00,Tips to Protect Skin From Cold Winter Weather:  http://on-msn.com/veDZ6Z,msnhealthnews,Tips to Protect Skin From Cold Winter Weather:  ,2011
151418074829033473,2011-12-26 21:44:16+00:00,More Schooling Might Raise IQ:  http://on-msn.com/vuVkoO,msnhealthnews,More Schooling Might Raise IQ:  ,2011
151313977559883776,2011-12-26 14:50:38+00:00,Mother-Toddler Bond May Influence Teen Obesity:  http://on-msn.com/rqbvjn,msnhealthnews,Mother-Toddler Bond May Influence Teen Obesity:  ,2011
151313976330952706,2011-12-26 14:50:37+00:00,How to Make Your Quit-Smoking Resolution Stick:  http://on-msn.com/v8Wi1p,msnhealthnews,How to Make Your Quit-Smoking Resolution Stick:  ,2011
150949504026292224,2011-12-25 14:42:20+00:00,A Visit Can Bring Holiday Cheer to Hospitalized Patients:  http://on-msn.com/rBMZwx,msnhealthnews,A Visit Can Bring Holiday Cheer to Hospitalized Patients:  ,2011
150582733184307200,2011-12-24 14:24:55+00:00,Study Shows How  Busy Reindeer Keep Their Cool:  http://on-msn.com/sgccqP,msnhealthnews,Study Shows How  Busy Reindeer Keep Their Cool:  ,2011
150345474073821184,2011-12-23 22:42:08+00:00,"Keeping Kids Warm, Dry and Safe in Cold Weather:  http://on-msn.com/viLxvP",msnhealthnews,"Keeping Kids Warm, Dry and Safe in Cold Weather:  ",2011
150345472513556480,2011-12-23 22:42:08+00:00,Cancer Survivors Should Take Steps to Keep Healthy During Holidays:  http://on-msn.com/rQu3Fw,msnhealthnews,Cancer Survivors Should Take Steps to Keep Healthy During Holidays:  ,2011
150329566236393474,2011-12-23 21:38:56+00:00,Obesity Linked to Higher Esophageal Cancer Death Rates:  http://on-msn.com/rTcStF,msnhealthnews,Obesity Linked to Higher Esophageal Cancer Death Rates:  ,2011
150329565208780800,2011-12-23 21:38:55+00:00,"Many VA Patients Would Share Personal Health Records, Study Finds:  http://on-msn.com/squFFL",msnhealthnews,"Many VA Patients Would Share Personal Health Records, Study Finds:  ",2011
150297275690786816,2011-12-23 19:30:37+00:00,Parents May Hold Key to Healthy Weight in Hispanic Kids:  http://on-msn.com/t7Eco6,msnhealthnews,Parents May Hold Key to Healthy Weight in Hispanic Kids:  ,2011
150297274419912704,2011-12-23 19:30:37+00:00,Hay Fever Symptoms Worse in Spring Than Summer: Study:  http://on-msn.com/uZVCJ6,msnhealthnews,Hay Fever Symptoms Worse in Spring Than Summer: Study:  ,2011
150297272985460736,2011-12-23 19:30:36+00:00,Overweight 7-Year-Olds Face Higher Risk of Asthma:  http://on-msn.com/tpXVYd,msnhealthnews,Overweight 7-Year-Olds Face Higher Risk of Asthma:  ,2011
150265468798763008,2011-12-23 17:24:14+00:00,Toddlers Don't Seem to Listen to Own Voices to Correct Speech:  http://on-msn.com/u1SsJk,msnhealthnews,Toddlers Don't Seem to Listen to Own Voices to Correct Speech:  ,2011
150265467511123968,2011-12-23 17:24:13+00:00,Holiday Travel Tips for People With Diabetes:  http://on-msn.com/taV6zB,msnhealthnews,Holiday Travel Tips for People With Diabetes:  ,2011
150224992720789504,2011-12-23 14:43:23+00:00,Breast Cancer Patients Face More Imaging Tests Today:  http://on-msn.com/tftb7h,msnhealthnews,Breast Cancer Patients Face More Imaging Tests Today:  ,2011
150224991475089408,2011-12-23 14:43:23+00:00,Fears of Divorce May Be Keeping Many Young Couples From Marriage: Study:  http://on-msn.com/tnbkpD,msnhealthnews,Fears of Divorce May Be Keeping Many Young Couples From Marriage: Study:  ,2011
150224989998686208,2011-12-23 14:43:23+00:00,Scientists Ponder Santa's High-Tech Secrets:  http://on-msn.com/tavZlC,msnhealthnews,Scientists Ponder Santa's High-Tech Secrets:  ,2011
150010783869308928,2011-12-23 00:32:12+00:00,How to Survive the Holiday Eating Season:  http://on-msn.com/vi2fXG,msnhealthnews,How to Survive the Holiday Eating Season:  ,2011
149978910099128320,2011-12-22 22:25:33+00:00,Teens Become Less Active as They Enter Adulthood:  http://on-msn.com/w0PtDR,msnhealthnews,Teens Become Less Active as They Enter Adulthood:  ,2011
149971020307116032,2011-12-22 21:54:12+00:00,Journal Retracts Faulty Chronic Fatigue Study:  http://on-msn.com/s7w3Jg,msnhealthnews,Journal Retracts Faulty Chronic Fatigue Study:  ,2011
149971019006873600,2011-12-22 21:54:11+00:00,Hearing Devices More Apt to Fail in Children Who Had Meningitis:  http://on-msn.com/tZfQ0I,msnhealthnews,Hearing Devices More Apt to Fail in Children Who Had Meningitis:  ,2011
149971016884559873,2011-12-22 21:54:11+00:00,Caring for Low Birth-Weight Baby Hard on Moms: Study:  http://on-msn.com/rzgT0J,msnhealthnews,Caring for Low Birth-Weight Baby Hard on Moms: Study:  ,2011
149939027330609152,2011-12-22 19:47:04+00:00,Noisy Toys Might Harm Kids'  Hearing:  http://on-msn.com/t9x0PO,msnhealthnews,Noisy Toys Might Harm Kids'  Hearing:  ,2011
149939024314892289,2011-12-22 19:47:03+00:00,Chronic School Absenteeism Linked to Mental Health Problems:  http://on-msn.com/taXnuN,msnhealthnews,Chronic School Absenteeism Linked to Mental Health Problems:  ,2011
149907109293727744,2011-12-22 17:40:14+00:00,Hepatitis B Vaccine Recommended for Adults With Diabetes:  http://on-msn.com/uwTJsL,msnhealthnews,Hepatitis B Vaccine Recommended for Adults With Diabetes:  ,2011
149907108459061248,2011-12-22 17:40:14+00:00,Frankincense Production May Be Doomed:  http://on-msn.com/rEM9gs,msnhealthnews,Frankincense Production May Be Doomed:  ,2011
149907106953314304,2011-12-22 17:40:14+00:00,"Most Weight Regained by Older Women Is Fat, Study Finds:  http://on-msn.com/ucYAEX",msnhealthnews,"Most Weight Regained by Older Women Is Fat, Study Finds:  ",2011
149859784781348864,2011-12-22 14:32:11+00:00,Chorus Gives Voice to Those With Alzheimer's:  http://on-msn.com/uy1r9A,msnhealthnews,Chorus Gives Voice to Those With Alzheimer's:  ,2011
149859783145558017,2011-12-22 14:32:11+00:00,"As Gastric Banding Increases, So May Complications:  http://on-msn.com/sU8C7g",msnhealthnews,"As Gastric Banding Increases, So May Complications:  ",2011
149859781824352257,2011-12-22 14:32:10+00:00,Does Your Teen Constantly Challenge You?:  http://on-msn.com/v5TU6E,msnhealthnews,Does Your Teen Constantly Challenge You?:  ,2011
149653197764562946,2011-12-22 00:51:17+00:00,"As Obesity Rises, More Suffer From Acid Reflux:  http://on-msn.com/v9HPyZ",msnhealthnews,"As Obesity Rises, More Suffer From Acid Reflux:  ",2011
149621358165368832,2011-12-21 22:44:46+00:00,"Thinner Brains Could Signal Alzheimer's, Study Suggests:  http://on-msn.com/s2zCeq",msnhealthnews,"Thinner Brains Could Signal Alzheimer's, Study Suggests:  ",2011
149621357053878273,2011-12-21 22:44:46+00:00,Research Sheds Light on Gene Mutation's Role in Rare Tumors:  http://on-msn.com/v7P4TO,msnhealthnews,Research Sheds Light on Gene Mutation's Role in Rare Tumors:  ,2011
149621353811689475,2011-12-21 22:44:45+00:00,Widowers Who Stay Single Might Face More Mental Health Woes:  http://on-msn.com/uTJP53,msnhealthnews,Widowers Who Stay Single Might Face More Mental Health Woes:  ,2011
149605267942805504,2011-12-21 21:40:50+00:00,Scientists Probe the Origins of Dyslexia:  http://on-msn.com/twqSN2,msnhealthnews,Scientists Probe the Origins of Dyslexia:  ,2011
149605266642579456,2011-12-21 21:40:49+00:00,Move to Hospital Isolation Unit Linked to Raised Delirium Risk:  http://on-msn.com/uPORjs,msnhealthnews,Move to Hospital Isolation Unit Linked to Raised Delirium Risk:  ,2011
149573158272372737,2011-12-21 19:33:14+00:00,Diet Might Help Those Immobilized by Knee Osteoarthritis:  http://on-msn.com/uXK02u,msnhealthnews,Diet Might Help Those Immobilized by Knee Osteoarthritis:  ,2011
149573156644995073,2011-12-21 19:33:14+00:00,"Limit Cold Medications During Pregnancy, Experts Advise:  http://on-msn.com/u8Y41l",msnhealthnews,"Limit Cold Medications During Pregnancy, Experts Advise:  ",2011
149573155361521664,2011-12-21 19:33:13+00:00,Most Sick or Disabled Seniors Want Docs to Say How Long They Have:  http://on-msn.com/uPdwhQ,msnhealthnews,Most Sick or Disabled Seniors Want Docs to Say How Long They Have:  ,2011
149540323788464128,2011-12-21 17:22:46+00:00,Did Beethoven's Hearing Loss Shape His Compositions?:  http://on-msn.com/sCHoTm,msnhealthnews,Did Beethoven's Hearing Loss Shape His Compositions?:  ,2011
149540322077196290,2011-12-21 17:22:45+00:00,Holiday Blues May Signal Depression:  http://on-msn.com/s7pKJi,msnhealthnews,Holiday Blues May Signal Depression:  ,2011
149499564464939009,2011-12-21 14:40:48+00:00,"40 Years On, the Triumphs and Challenges of America's 'War on Cancer':  http://on-msn.com/uCJScg",msnhealthnews,"40 Years On, the Triumphs and Challenges of America's 'War on Cancer':  ",2011
149499563340861441,2011-12-21 14:40:48+00:00,Timing of Aquatic Therapy After Joint Replacement Matters:  http://on-msn.com/tohq43,msnhealthnews,Timing of Aquatic Therapy After Joint Replacement Matters:  ,2011
149499561851895809,2011-12-21 14:40:47+00:00,'27 Club' Debunked: Musicians Aren't Prone to Die at That Age:  http://on-msn.com/s7vBy6,msnhealthnews,'27 Club' Debunked: Musicians Aren't Prone to Die at That Age:  ,2011
149268332749664256,2011-12-20 23:21:58+00:00,Early Food Choices Seem to Influence Taste for Salt Later:  http://on-msn.com/u7yDJt,msnhealthnews,Early Food Choices Seem to Influence Taste for Salt Later:  ,2011
149268330589597696,2011-12-20 23:21:57+00:00,Screening Alone Not Enough to Prevent Sudden Death in College Athletes:  http://on-msn.com/uTuZzM,msnhealthnews,Screening Alone Not Enough to Prevent Sudden Death in College Athletes:  ,2011
149252180573028352,2011-12-20 22:17:47+00:00,Jump in Resting Heart Rate Might Signal Higher Death Risk:  http://on-msn.com/u2GrJo,msnhealthnews,Jump in Resting Heart Rate Might Signal Higher Death Risk:  ,2011
149252179432194048,2011-12-20 22:17:47+00:00,"Many Police Officers Battle Sleep Woes, Study Finds:  http://on-msn.com/s5GhY2",msnhealthnews,"Many Police Officers Battle Sleep Woes, Study Finds:  ",2011
149252176827523073,2011-12-20 22:17:46+00:00,Treating High Blood Pressure May Add Years to Life:  http://on-msn.com/t1NdMu,msnhealthnews,Treating High Blood Pressure May Add Years to Life:  ,2011
149252174038310912,2011-12-20 22:17:45+00:00,Driving Isn't An Issue for Most People With Diabetes:  http://on-msn.com/rXIEd9,msnhealthnews,Driving Isn't An Issue for Most People With Diabetes:  ,2011
149252169873362944,2011-12-20 22:17:44+00:00,Severe Sepsis Can Harm the Immune System:  http://on-msn.com/vKmE2p,msnhealthnews,Severe Sepsis Can Harm the Immune System:  ,2011
149220428349571072,2011-12-20 20:11:37+00:00,"Maggots Quickly Clean Up Wounds, Study Shows:  http://on-msn.com/rryY37",msnhealthnews,"Maggots Quickly Clean Up Wounds, Study Shows:  ",2011
149220427078696960,2011-12-20 20:11:36+00:00,Buildup of Newer Flame Retardants Concerns Scientists:  http://on-msn.com/sexsVo,msnhealthnews,Buildup of Newer Flame Retardants Concerns Scientists:  ,2011
149188459284799491,2011-12-20 18:04:35+00:00,"Uterine Fibroids Cost Billions in U.S. Health Care, Lost Work: Report:  http://on-msn.com/vAbVFI",msnhealthnews,"Uterine Fibroids Cost Billions in U.S. Health Care, Lost Work: Report:  ",2011
149188456793391104,2011-12-20 18:04:34+00:00,"Hormone Might Ease Menopause, Boost Women's Sex Life: Study:  http://on-msn.com/w03NFG",msnhealthnews,"Hormone Might Ease Menopause, Boost Women's Sex Life: Study:  ",2011
149188455329579008,2011-12-20 18:04:34+00:00,Drug Overdoses Kill More Americans Than Car Accidents: CDC:  http://on-msn.com/vfVBew,msnhealthnews,Drug Overdoses Kill More Americans Than Car Accidents: CDC:  ,2011
149188453928681472,2011-12-20 18:04:33+00:00,Mindfulness Training May Help Arthritis Patients Cope:  http://on-msn.com/u5RCEP,msnhealthnews,Mindfulness Training May Help Arthritis Patients Cope:  ,2011
149140007960059905,2011-12-20 14:52:03+00:00,Youth Exposure to Unwanted Internet Sexual Encounters Drops:  http://on-msn.com/sMFfqN,msnhealthnews,Youth Exposure to Unwanted Internet Sexual Encounters Drops:  ,2011
149140005816762369,2011-12-20 14:52:02+00:00,Making Sense of Cancer Screening Updates:  http://on-msn.com/rC4Tdo,msnhealthnews,Making Sense of Cancer Screening Updates:  ,2011
148932937059016704,2011-12-20 01:09:13+00:00,"Endometriosis Tied to Higher Risk of Crohn's, Colitis:  http://on-msn.com/vzDT23",msnhealthnews,"Endometriosis Tied to Higher Risk of Crohn's, Colitis:  ",2011
148921303968133121,2011-12-20 00:23:00+00:00,9 Foods to Help You Sleep:  http://on-msn.com/ugH7SR,msnhealthnews,9 Foods to Help You Sleep:  ,2011
148921301736767488,2011-12-20 00:22:59+00:00,9 Reasons Why You Can't Concentrate:  http://on-msn.com/ty0PP5,msnhealthnews,9 Reasons Why You Can't Concentrate:  ,2011
148921300042256385,2011-12-20 00:22:59+00:00,Head-to-Toe Stress Cures from Dr. Oz:  http://on-msn.com/v5jwY8,msnhealthnews,Head-to-Toe Stress Cures from Dr. Oz:  ,2011
148921298767192066,2011-12-20 00:22:59+00:00,Can Vitamins Prevent a Heart Attack?:  http://on-msn.com/sRmoLp,msnhealthnews,Can Vitamins Prevent a Heart Attack?:  ,2011
148908940401455104,2011-12-19 23:33:52+00:00,Vitamin D Helps Bone Health Only With Calcium: Report:  http://on-msn.com/tQd9Bf,msnhealthnews,Vitamin D Helps Bone Health Only With Calcium: Report:  ,2011
148908938958602241,2011-12-19 23:33:52+00:00,Study Suggests Most Would Sacrifice One Life to Save Many:  http://on-msn.com/tyLnsh,msnhealthnews,Study Suggests Most Would Sacrifice One Life to Save Many:  ,2011
148908937704517634,2011-12-19 23:33:52+00:00,'Nerve Snip' Might Ease Dangerous Irregular Heartbeat:  http://on-msn.com/uhVvK9,msnhealthnews,'Nerve Snip' Might Ease Dangerous Irregular Heartbeat:  ,2011
148908936181972993,2011-12-19 23:33:51+00:00,Bottled Tan May Keep Women Out of the Sun:  http://on-msn.com/snxBC1,msnhealthnews,Bottled Tan May Keep Women Out of the Sun:  ,2011
148908933816401921,2011-12-19 23:33:51+00:00,Folks Flock to Facebook for Kindred Spirits:  http://on-msn.com/s9VMiW,msnhealthnews,Folks Flock to Facebook for Kindred Spirits:  ,2011
148876772350496768,2011-12-19 21:26:03+00:00,"Tips for Avoiding Asthma, Allergy Triggers This Season:  http://on-msn.com/rpCbFk",msnhealthnews,"Tips for Avoiding Asthma, Allergy Triggers This Season:  ",2011
148844728048295936,2011-12-19 19:18:43+00:00,Choosing a Toy? Think 'Kid-Powered':  http://on-msn.com/syLuWG,msnhealthnews,Choosing a Toy? Think 'Kid-Powered':  ,2011
148844726966161408,2011-12-19 19:18:42+00:00,Discerning Gift-Givers Look for Toys That Offer More Than Fun:  http://on-msn.com/ufdq4U,msnhealthnews,Discerning Gift-Givers Look for Toys That Offer More Than Fun:  ,2011
148844725191979009,2011-12-19 19:18:42+00:00,Nearly 1 in 3 Young U.S. Adults Have Arrest Records: Study:  http://on-msn.com/tV7Qy3,msnhealthnews,Nearly 1 in 3 Young U.S. Adults Have Arrest Records: Study:  ,2011
148844723866570752,2011-12-19 19:18:42+00:00,Knee Pain Plagues Many Women Over 50:  http://on-msn.com/vorqGD,msnhealthnews,Knee Pain Plagues Many Women Over 50:  ,2011
148844722499223552,2011-12-19 19:18:41+00:00,Obesity Linked to Lower Paychecks:  http://on-msn.com/sMXn4Z,msnhealthnews,Obesity Linked to Lower Paychecks:  ,2011
148506135324917761,2011-12-18 20:53:16+00:00,Extra Help Enhances Holidays for Older Relatives:  http://on-msn.com/s0JVWI,msnhealthnews,Extra Help Enhances Holidays for Older Relatives:  ,2011
148506134012112897,2011-12-18 20:53:16+00:00,Christmas Trees and Trappings Can Fan Fire Risk:  http://on-msn.com/vAxxkv,msnhealthnews,Christmas Trees and Trappings Can Fan Fire Risk:  ,2011
148142719611580416,2011-12-17 20:49:11+00:00,Dentist Gives Advice to Keep Holiday Smiles Bright:  http://on-msn.com/vT0abY,msnhealthnews,Dentist Gives Advice to Keep Holiday Smiles Bright:  ,2011
148142718193909762,2011-12-17 20:49:11+00:00,Pediatricians Offer Tips to Avoid Holiday Hazards:  http://on-msn.com/tsJJ8Q,msnhealthnews,Pediatricians Offer Tips to Avoid Holiday Hazards:  ,2011
147820130796179458,2011-12-16 23:27:20+00:00,Presumed Consent Wouldn't Boost U.S. Organ Donation: Study:  http://on-msn.com/s3L2uU,msnhealthnews,Presumed Consent Wouldn't Boost U.S. Organ Donation: Study:  ,2011
147803996378251265,2011-12-16 22:23:13+00:00,Targeted Radiation for Breast Cancer May Be Overused: Study:  http://on-msn.com/uHjAb4,msnhealthnews,Targeted Radiation for Breast Cancer May Be Overused: Study:  ,2011
147803993547096065,2011-12-16 22:23:12+00:00,WTC First Responders More Likely to Have Asthma: Study:  http://on-msn.com/rR1gcf,msnhealthnews,WTC First Responders More Likely to Have Asthma: Study:  ,2011
